Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-39.453224	-39.453224	-13.213055	-41.28062	10.797172	0.047130574	-58.31182	-41.286484	0.0	196983	64.21834325790405
1	-33.883663	-33.883663	-12.796001	-49.70317	1.4079702	-35.347927	-54.258816	-49.704453	0.0	397982	125.36643433570862
2	-39.777336	-39.777336	-13.425879	-49.920048	0.6874835	-40.841686	-54.41774	-49.92023	0.0	598983	187.89003038406372
3	-47.989517	-47.989517	-10.344147	-49.890335	0.82264537	-40.69868	-53.648098	-49.890537	0.0	799984	255.28376007080078
4	-43.543808	-43.543808	-30.95508	-49.85803	0.94603837	-40.14754	-54.75707	-49.85789	0.0	1000982	323.4634737968445
5	-86.595665	-86.595665	-76.812416	-49.804844	1.1783808	-33.870663	-56.426582	-49.804016	0.0	1201981	407.4577741622925
6	-89.387245	-89.387245	-158.28442	-49.66959	1.4795822	-32.24593	-56.008617	-49.6689	0.0	1402981	497.76292514801025
7	-89.20758	-89.20758	-233.17656	-49.61119	1.7139434	-27.68945	-55.82735	-49.610878	0.0	1603981	592.5712809562683
8	-107.902664	-107.902664	-45.88885	-49.54311	1.951057	-22.75288	-54.54318	-49.54304	0.0	1804991	687.6590392589569
9	-88.84228	-88.84228	-156.52698	-49.522564	1.9668654	-22.581102	-54.162807	-49.521954	0.0	2005989	787.9822680950165
10	-89.94538	-89.94538	-87.77208	-49.540268	1.9516208	-24.025816	-55.0882	-49.539894	0.1	2206982	883.5782625675201
11	-77.97195	-77.97195	-80.1888	-49.505978	2.0408509	-15.86627	-54.3681	-49.505672	0.0	2407991	980.8751182556152
12	-94.018105	-94.018105	-88.80407	-49.50324	2.113749	-5.8941736	-53.539726	-49.503246	0.1	2608982	1081.750189781189
13	-55.342545	-55.342545	-80.259315	-49.492786	2.1412654	-1.2372411	-53.129543	-49.493362	0.1	2809991	1171.8739531040192
14	-62.22146	-62.22146	-87.71234	-49.480244	2.1720684	1.2633414	-53.375793	-49.48018	0.0	3010981	1272.8518633842468
15	-72.868866	-72.868866	-20.806995	-49.491253	2.0805674	0.97926044	-53.1522	-49.491653	0.0	3211988	1368.5177364349365
16	-50.124557	-50.124557	-51.65872	-49.473557	2.1177697	4.477201	-53.177673	-49.47338	0.0	3412991	1456.7950692176819
17	-35.694843	-35.694843	-106.45277	-49.480705	2.0976863	2.9960659	-54.19585	-49.481033	0.0	3613983	1542.8350667953491
18	-49.57221	-49.57221	-46.82311	-49.47283	2.0762584	4.0164084	-53.42427	-49.47311	0.1	3814983	1627.4233012199402
19	-48.34392	-48.34392	-42.663696	-49.460705	2.1810544	4.15151	-53.19439	-49.46115	0.2	4015983	1718.0004403591156
20	-53.94984	-53.94984	-28.808046	-49.44567	2.191428	4.948986	-53.64651	-49.446014	0.0	4216985	1809.9496891498566
21	-53.916748	-53.916748	-56.517284	-49.450527	2.107105	4.875536	-54.82794	-49.450954	0.0	4417981	1902.86292552948
22	-43.275196	-43.275196	-91.14208	-49.42957	2.143085	8.351075	-54.100548	-49.42976	0.1	4618985	1995.5137004852295
23	-57.305035	-57.305035	-25.243336	-49.41715	2.2106628	7.5717573	-55.140873	-49.41723	0.1	4819982	2092.1750326156616
24	-48.549145	-48.549145	-33.31287	-49.425396	2.2367847	6.4098644	-53.897984	-49.42589	0.2	5020991	2183.374643802643
25	-52.523373	-52.523373	-7.6259627	-49.434116	2.2378898	5.4432883	-55.708206	-49.434288	0.2	5221991	2273.9109575748444
26	-58.911636	-58.911636	-15.816259	-49.411312	2.3147597	7.4817967	-54.50177	-49.410915	0.0	5422986	2370.185660123825
27	-45.212196	-45.212196	-18.752615	-49.402348	2.2943182	6.6632657	-53.57195	-49.402206	0.1	5623988	2459.9323341846466
28	-49.97353	-49.97353	-39.04977	-49.377964	2.3746145	7.1242294	-53.09932	-49.3779	0.3	5824983	2553.9525859355927
29	-52.91432	-52.91432	-26.649078	-49.364143	2.3775616	10.813679	-53.64229	-49.36408	0.1	6025982	2645.6066467761993
30	-41.06432	-41.06432	-28.537916	-49.35931	2.4358468	11.152812	-52.972233	-49.35912	0.4	6226987	2736.5963819026947
31	-46.955082	-46.955082	-24.082214	-49.355534	2.366644	11.125277	-52.77871	-49.35561	0.0	6427981	2826.9331333637238
32	-48.20388	-48.20388	-52.229313	-49.333874	2.435149	7.5143785	-53.635483	-49.333782	0.1	6628982	2919.656552553177
33	-40.656727	-40.656727	-40.95698	-49.321335	2.434153	8.731895	-52.64919	-49.32153	0.1	6829983	3011.07350564003
34	-49.822388	-49.822388	-55.913834	-49.29946	2.4558246	10.839002	-52.95194	-49.29925	0.0	7030983	3104.51118683815
35	-33.914776	-33.914776	-25.876587	-49.287037	2.4118345	12.124637	-53.350845	-49.286755	0.1	7231987	3197.205548763275
36	-45.11396	-45.11396	-48.901424	-49.24547	2.5167904	12.428662	-53.87044	-49.245876	0.2	7432981	3296.0413386821747
37	-48.099728	-48.099728	-11.443085	-49.24005	2.641311	13.347597	-53.244904	-49.239815	0.1	7633985	3388.6070761680603
38	-46.849052	-46.849052	-9.1145	-49.23358	2.6729422	10.444848	-53.056286	-49.233456	0.1	7834986	3475.870668411255
39	-37.93153	-37.93153	-7.274272	-49.219856	2.7094014	12.609571	-53.054466	-49.21918	0.1	8035983	3563.7283725738525
40	-40.81016	-40.81016	-25.454748	-49.218178	2.664097	13.5577	-53.201153	-49.21782	0.1	8236987	3660.4469656944275
41	-44.297462	-44.297462	-7.661735	-49.19932	2.7639642	12.728447	-53.494736	-49.19908	0.4	8437990	3750.6050312519073
42	-49.82899	-49.82899	-59.45431	-49.18141	2.8154733	14.670641	-53.954865	-49.1811	0.1	8638986	3848.78564286232
43	-40.649376	-40.649376	-41.480503	-49.173103	2.8650296	14.355875	-53.244774	-49.17275	0.2	8839987	3943.528552055359
44	-39.75614	-39.75614	-79.35536	-49.162975	2.9000554	11.145546	-53.164104	-49.16298	0.0	9040984	4039.9258732795715
45	-48.126083	-48.126083	-28.913446	-49.16444	2.881793	12.105213	-53.2121	-49.16419	0.2	9241983	4135.506003379822
46	-31.294106	-31.294106	-21.122269	-49.169975	2.8774285	12.302147	-53.477238	-49.169823	0.3	9442991	4224.492745876312
47	-39.02994	-39.02994	-6.6226406	-49.147663	2.9088538	13.681069	-52.999027	-49.147564	0.3	9643990	4315.991941690445
48	-42.85109	-42.85109	-13.980265	-49.14384	2.8899536	11.287073	-52.97971	-49.143654	0.1	9844981	4407.79451918602
49	-39.149605	-39.149605	-11.697541	-49.144554	2.897132	12.215537	-52.871338	-49.14481	0.0	10045984	4498.611464977264
50	-39.53888	-39.53888	-36.502636	-49.125713	2.9785388	16.822323	-53.304283	-49.125713	0.0	10246984	4588.854136943817
51	-44.292286	-44.292286	-29.73117	-49.133827	2.9905815	10.413589	-52.787342	-49.133644	0.2	10447988	4680.861834287643
52	-31.512667	-31.512667	2.591079	-49.096252	3.127598	14.260702	-53.554676	-49.095806	0.3	10648983	4768.947412252426
53	-40.029613	-40.029613	-15.511109	-49.088108	3.1201863	18.218122	-53.518974	-49.088524	0.1	10849981	4859.322287797928
54	-40.213333	-40.213333	-36.469788	-49.092823	3.1402676	19.377346	-53.235344	-49.092564	0.3	11050981	4954.474287509918
