Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-52.17595	-52.17595	-15.853974	-41.146347	12.110891	0.05691025	-55.55224	-41.15107	0.0	196985	120.30973839759827
1	-38.107304	-38.107304	-17.894375	-49.934353	0.6712907	-38.390285	-53.876083	-49.93487	0.0	397982	227.78615832328796
2	-45.592686	-45.592686	-19.213884	-49.9942	0.2403922	-47.174625	-51.91909	-49.994183	0.0	598982	335.9229505062103
3	-54.119526	-54.119526	-23.645336	-49.996517	0.1702244	-47.901093	-51.648838	-49.99634	0.0	799983	451.62645626068115
4	-41.652115	-41.652115	-12.6064415	-49.99714	0.1466408	-47.764137	-51.230278	-49.997074	0.0	1000982	567.8965489864349
5	-40.425926	-40.425926	-14.116408	-49.99769	0.12895074	-47.850403	-51.07995	-49.997574	0.0	1201982	685.8686096668243
6	-42.078094	-42.078094	-13.621613	-49.99611	0.16781367	-44.729507	-52.70856	-49.99609	0.0	1402982	805.7373762130737
7	-44.724377	-44.724377	-17.527302	-49.958652	0.93433875	-4.142454	-54.915226	-49.958237	0.0	1603983	917.6432635784149
8	-39.502953	-39.502953	-16.397888	-49.960995	1.3482322	0.021713316	-52.18305	-49.96067	0.0	1804982	1031.495288848877
9	-41.06768	-41.06768	-13.909542	-49.9658	1.2650878	0.1226441	-58.14692	-49.96571	0.0	2005989	1141.2322187423706
10	-53.030064	-53.030064	-18.73303	-49.96863	1.2299942	0.43056926	-51.51961	-49.968693	0.0	2206984	1254.3606882095337
11	-46.758743	-46.758743	-21.152905	-49.970776	1.1874226	1.0043219	-53.227676	-49.97072	0.0	2407984	1364.2728898525238
12	-49.755016	-49.755016	-12.396356	-49.97499	1.0900123	2.4770675	-54.45708	-49.97494	0.0	2608982	1477.560714006424
13	-42.228397	-42.228397	-14.306366	-49.97566	1.0811992	0.5359538	-50.957382	-49.975628	0.0	2809984	1585.4308109283447
14	-49.638805	-49.638805	-20.11959	-49.9782	1.0215894	3.46796	-52.683853	-49.978195	0.0	3010982	1702.5836267471313
15	-47.93255	-47.93255	-17.893745	-49.977547	1.0428333	2.2960725	-52.61072	-49.977562	0.0	3211982	1815.5388088226318
16	-56.62415	-56.62415	-15.4405365	-49.977962	1.0123562	1.6379884	-54.29554	-49.977943	0.0	3412982	1932.7245304584503
17	-49.18835	-49.18835	-15.537433	-49.982548	0.8842523	1.4253561	-54.13884	-49.98251	0.0	3613982	2046.647007226944
