Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-119.84389	-119.84389	0.0	-44.378178	10.240353	-0.093623236	-132.01723	-44.380756	0.0	196981	90.30534672737122
1	-114.13417	-114.13417	-34.39222	-49.862476	0.8585372	-38.667267	-55.997997	-49.86229	0.0	397982	178.7124092578888
2	-114.68821	-114.68821	0.0	-49.89709	0.7794463	-38.96666	-56.9413	-49.897533	0.0	598984	267.15703105926514
3	-111.66513	-111.66513	-11.487372	-49.78638	1.3951669	-24.469248	-54.67311	-49.78652	0.0	799983	355.61282444000244
4	-114.1805	-114.1805	-72.17738	-49.38843	3.0899873	-6.709242	-65.24305	-49.388622	0.0	1000983	443.55144000053406
5	-123.819466	-123.819466	-23.376802	-49.48639	2.6429322	-10.394689	-64.41313	-49.486374	0.0	1201987	534.3353171348572
6	-113.955696	-113.955696	-2.201321	-49.754185	1.8199656	-18.392687	-61.041183	-49.754253	0.0	1402981	624.2495112419128
7	-114.122734	-114.122734	-37.98189	-49.79659	1.6896131	-17.709164	-53.4856	-49.796555	0.0	1603982	712.4037239551544
8	-117.480934	-117.480934	-11.392404	-49.64348	2.0253308	-14.923548	-56.44914	-49.64344	0.0	1804982	800.5352230072021
9	-117.749344	-117.749344	0.0	-49.88435	0.92704755	-29.940247	-59.015038	-49.884113	0.0	2005982	890.3177592754364
10	-119.01649	-119.01649	-23.531475	-49.917007	0.78790915	-34.403957	-56.860184	-49.917114	0.0	2206984	978.069575548172
11	-115.415695	-115.415695	-16.886866	-49.90088	0.88532394	-30.405422	-58.234653	-49.900925	0.0	2407983	1066.9379138946533
12	-123.08849	-123.08849	-0.40186328	-49.88628	1.0293251	-26.085184	-64.073555	-49.886356	0.0	2608981	1155.8895573616028
13	-106.30475	-106.30475	0.0	-49.860176	1.1467483	-23.978113	-53.301712	-49.860153	0.0	2809981	1244.4553751945496
14	-108.43261	-108.43261	0.0	-49.859806	1.0464493	-28.338373	-54.191532	-49.859726	0.0	3010981	1331.925806760788
15	-116.01514	-116.01514	-34.6927	-49.853863	1.1079515	-23.35541	-54.5337	-49.853767	0.0	3211982	1419.8760623931885
16	-112.88676	-112.88676	-26.6979	-49.850906	1.1490012	-23.112196	-53.99896	-49.850952	0.0	3412982	1509.433294057846
17	-113.4697	-113.4697	-6.4487057	-49.858044	1.1222728	-22.800737	-54.573036	-49.858055	0.0	3613981	1600.5960245132446
18	-113.87504	-113.87504	-35.375397	-49.832848	1.4961016	1.5608088	-55.040768	-49.83286	0.0	3814988	1688.9029047489166
19	-119.91194	-119.91194	-30.576128	-49.823025	1.5567071	2.211372	-54.99414	-49.822926	0.0	4015981	1777.5701794624329
20	-123.79942	-123.79942	-18.014874	-49.84083	1.4322182	2.3365872	-60.511417	-49.840748	0.0	4216983	1868.552063703537
