Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-23.928936	-23.928936	0.0	-46.285664	8.565111	0.011337008	-54.653587	-46.22248	1.0	196981	60.912654638290405
1	-30.9655	-30.9655	-1.1311321	-48.532475	4.2042346	-7.529239	-76.041534	-48.531395	1.0	397982	130.84279227256775
2	-32.76271	-32.76271	-1.0743301	-44.191826	10.463522	2.6000292	-64.7095	-44.194782	1.0	598981	204.22771501541138
3	-34.473434	-34.473434	-1.0035203	-44.35931	11.047655	3.2268133	-67.045334	-44.356495	1.0	799982	275.58414125442505
4	-29.99904	-29.99904	-0.95103747	-43.995506	11.249637	5.3810654	-66.47851	-43.993847	1.0	1000981	347.0349144935608
5	-32.748142	-32.748142	-1.114151	-41.66586	12.544823	6.64737	-65.806816	-41.661953	1.0	1201982	419.9106273651123
6	-35.393387	-35.393387	-1.0746166	-40.80448	13.607966	7.035067	-61.1851	-40.80582	1.0	1402982	490.0757358074188
7	-30.898151	-30.898151	-1.1942009	-41.54259	13.015281	10.67338	-65.41691	-41.541718	1.0	1603982	562.7748332023621
8	-38.832726	-38.832726	-1.0013188	-42.040215	12.565807	7.916591	-67.82043	-42.039574	1.0	1804982	634.6466500759125
9	-37.742863	-37.742863	-0.27219087	-42.96423	12.053107	7.070708	-64.82521	-42.960533	1.0	2005982	707.2728953361511
10	-31.839485	-31.839485	-0.9157541	-43.192196	11.713023	6.6983047	-63.63392	-43.19034	1.0	2206982	778.3829889297485
11	-33.845055	-33.845055	-0.21407057	-43.918068	11.34248	8.136147	-63.06153	-43.9178	1.0	2407982	850.9373440742493
12	-36.817238	-36.817238	-0.45665228	-44.25584	11.095254	7.4116907	-74.55329	-44.251484	1.0	2608982	923.0762448310852
13	-30.54807	-30.54807	-0.21425416	-44.876907	11.0194235	7.357471	-76.408356	-44.8759	1.0	2809982	995.0469179153442
14	-32.708775	-32.708775	-0.28499144	-45.472008	10.762716	8.497486	-70.40923	-45.46903	1.0	3010982	1066.7114083766937
15	-30.859243	-30.859243	-0.26136014	-45.89441	10.6822	8.647812	-66.15829	-45.89177	1.0	3211982	1139.4281075000763
16	-31.947298	-31.947298	-0.2171409	-45.891983	10.913946	9.408224	-75.305275	-45.887875	1.0	3412982	1213.021157503128
17	-29.172548	-29.172548	-0.24114746	-45.62798	11.131974	10.03349	-71.00631	-45.62354	1.0	3613982	1285.4815406799316
18	-27.369396	-27.369396	-0.17854701	-45.479237	11.097975	10.282602	-78.23048	-45.474277	1.0	3814981	1358.752815246582
19	-34.319492	-34.319492	-0.03169218	-45.468216	11.051107	13.343892	-72.41488	-45.46219	1.0	4015982	1430.089252948761
20	-42.438934	-42.438934	-2.0975528	-45.536015	10.961641	12.707163	-85.582924	-45.531677	1.0	4216983	1503.5817866325378
21	-48.425938	-48.425938	5.4507127	-45.57611	10.822897	15.046991	-71.9342	-45.571705	1.0	4417982	1576.2731473445892
22	-38.537743	-38.537743	5.407708	-45.603096	10.807611	12.131462	-115.26612	-45.597725	1.0	4618981	1648.68865609169
23	-43.70883	-43.70883	5.367516	-45.563282	10.863805	12.919149	-94.54369	-45.554394	1.0	4819982	1722.0079679489136
24	-40.159515	-40.159515	5.4676814	-45.548725	10.864973	15.594138	-76.34098	-45.53756	1.0	5020981	1794.442815542221
25	-39.32709	-39.32709	5.567673	-45.370956	10.958482	14.676705	-74.948364	-45.357967	1.0	5221981	1865.9270238876343
26	-38.357162	-38.357162	5.8475947	-45.294	10.993607	11.99192	-72.60319	-45.28438	1.0	5422983	1939.617758512497
27	-34.79121	-34.79121	5.865723	-45.22515	11.062801	11.523801	-75.102776	-45.215584	1.0	5623983	2012.670385837555
28	-44.361732	-44.361732	12.369157	-45.021626	11.096513	11.2663965	-93.50248	-45.01314	1.0	5824983	2085.993810415268
29	-44.230797	-44.230797	12.595475	-44.886723	11.090466	10.649247	-72.9312	-44.876366	1.0	6025981	2159.189450740814
30	-46.82326	-46.82326	4.735238	-44.50747	11.232474	12.011253	-92.48843	-44.49652	1.0	6226981	2232.3915016651154
31	-51.30873	-51.30873	7.2356486	-44.480064	11.063388	14.137716	-79.05393	-44.469933	1.0	6427982	2305.99120593071
32	-47.006214	-47.006214	6.397717	-44.364113	10.999174	11.557224	-78.19987	-44.35697	1.0	6628985	2380.221563100815
33	-48.848587	-48.848587	14.799283	-44.432755	11.008247	21.297478	-73.90599	-44.422016	1.0	6829981	2453.893073320389
34	-47.68303	-47.68303	15.678991	-44.27979	11.115999	11.903388	-81.77836	-44.268345	1.0	7030983	2528.207176923752
35	-50.141632	-50.141632	16.076796	-44.063858	11.18988	12.431522	-75.39828	-44.050297	1.0	7231985	2602.0216653347015
36	-45.682995	-45.682995	15.403576	-43.856243	11.353482	13.979912	-72.29846	-43.841515	1.0	7432985	2674.881335735321
37	-41.612595	-41.612595	15.238651	-43.83109	11.294887	12.378444	-73.99384	-43.821	1.0	7633985	2747.5756001472473
38	-39.663696	-39.663696	15.717603	-43.52449	11.514291	13.280578	-71.49444	-43.515965	1.0	7834982	2823.459940671921
39	-46.519512	-46.519512	14.492936	-43.559525	11.453547	14.036601	-70.887634	-43.54855	1.0	8035985	2896.312121152878
40	-53.62146	-53.62146	15.025181	-43.549793	11.471865	11.629475	-76.64729	-43.537525	1.0	8236985	2970.7233633995056
41	-50.674736	-50.674736	20.449629	-43.344013	11.558781	12.031475	-70.854164	-43.329887	1.0	8437985	3042.462372779846
42	-57.323177	-57.323177	20.965864	-43.387993	11.607489	11.154877	-70.09763	-43.379154	1.0	8638984	3116.7888197898865
43	-47.195045	-47.195045	19.635862	-43.273506	11.674538	10.2191515	-71.33598	-43.262638	1.0	8839983	3189.6912899017334
44	-47.307583	-47.307583	20.734043	-43.235058	11.713526	10.67496	-69.43706	-43.22558	1.0	9040983	3260.9365825653076
45	-55.993824	-55.993824	21.196325	-43.24586	11.676811	11.052806	-75.374435	-43.238087	1.0	9241981	3334.4332213401794
46	-49.82467	-49.82467	20.240208	-43.268127	11.638439	13.963727	-72.25231	-43.26084	1.0	9442981	3407.4760835170746
47	-44.27431	-44.27431	19.888288	-43.231373	11.63891	18.732288	-73.22427	-43.22353	1.0	9643981	3481.24488902092
48	-50.538883	-50.538883	19.844711	-43.169224	11.687085	11.430841	-69.24711	-43.16244	1.0	9844982	3555.0874049663544
49	-53.29308	-53.29308	14.212739	-43.202324	11.673262	12.250989	-69.16651	-43.195942	1.0	10045983	3626.200945854187
