Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-524.6764	-524.6764	-555.46277	-47.42677	7.4131236	-0.12885857	-130.98227	-47.44268	0.0	196981	80.96867418289185
1	-575.11584	-575.11584	-621.06104	-48.745144	5.033757	2.9622338	-59.841026	-48.7451	0.0	397990	167.133873462677
2	-508.83557	-508.83557	-407.9826	-48.99749	4.776533	3.378603	-60.015087	-48.997528	0.0	598988	263.11474561691284
3	-543.80334	-543.80334	-415.1129	-49.090702	4.5400324	2.8303933	-59.403168	-49.090984	0.0	799991	351.1663177013397
4	-551.23065	-551.23065	-371.4062	-49.126007	4.4027386	3.5768664	-62.964806	-49.125797	0.0	1000991	441.9767873287201
5	-599.0422	-599.0422	-595.49603	-49.19062	4.144765	5.2273955	-59.66138	-49.190346	0.0	1201991	526.6703684329987
6	-374.89532	-374.89532	-347.58536	-49.213043	4.0212927	7.295003	-57.82302	-49.212963	0.0	1402991	616.516312122345
7	-478.6687	-478.6687	-427.8203	-49.24086	3.9029284	9.482732	-58.518463	-49.240402	0.0	1603991	705.8010592460632
8	-362.96942	-362.96942	-398.48917	-49.248512	3.8307495	9.904034	-64.30443	-49.248543	0.0	1804991	799.7220325469971
9	-538.9447	-538.9447	-483.26077	-49.297577	3.6830094	2.9011467	-65.22568	-49.297344	0.0	2005982	889.0561397075653
10	-503.2232	-503.2232	-198.16415	-49.3043	3.6246557	6.6995716	-61.70301	-49.30465	0.0	2206991	976.3583147525787
11	-477.79288	-477.79288	-324.66135	-49.331055	3.5257738	7.646914	-57.824	-49.33093	0.0	2407988	1065.5902729034424
12	-504.77457	-504.77457	-354.0864	-49.36443	3.4166086	8.055371	-63.37594	-49.364082	0.0	2608991	1152.6652731895447
13	-453.45425	-453.45425	-113.27126	-49.400444	3.1878903	7.3536916	-60.040184	-49.400524	0.0	2809981	1247.5078964233398
14	-442.68433	-442.68433	-137.10617	-49.408188	3.150855	15.723675	-57.311054	-49.40783	0.0	3010985	1334.1064109802246
15	-427.98343	-427.98343	-160.84529	-49.44054	3.0018172	7.89128	-60.902416	-49.44048	0.0	3211991	1421.0916364192963
16	-455.39117	-455.39117	-266.15808	-49.45678	2.8244593	2.5424514	-57.844536	-49.456596	0.0	3412981	1512.946741104126
17	-384.42233	-384.42233	-320.01535	-49.472702	2.6897335	2.965111	-57.43203	-49.472626	0.0	3613986	1612.8407227993011
18	-434.34402	-434.34402	-115.33434	-49.4808	2.6191838	3.0878158	-55.113926	-49.481068	0.0	3814988	1710.9461381435394
19	-431.235	-431.235	-324.06473	-49.483208	2.6049287	4.999921	-56.16903	-49.48311	0.0	4015991	1812.3563785552979
20	-447.04755	-447.04755	-244.84889	-49.49228	2.476096	4.671379	-56.688583	-49.492382	0.0	4216987	1911.9109568595886
21	-423.2637	-423.2637	-421.57724	-49.501854	2.3982532	3.531461	-57.75113	-49.501892	0.0	4417991	2009.192432641983
22	-420.1176	-420.1176	-244.17287	-49.504498	2.3400218	3.8581758	-57.437103	-49.504444	0.0	4618991	2105.184079647064
23	-443.23734	-443.23734	-260.50043	-49.51394	2.3047605	0.210971	-56.612938	-49.514107	0.0	4819991	2201.628128528595
24	-423.78293	-423.78293	-365.23148	-49.525154	2.2482789	-0.38024902	-59.769516	-49.525303	0.0	5020984	2293.580536842346
25	-376.32516	-376.32516	-224.1333	-49.53743	2.1396804	1.7571061	-55.399467	-49.537502	0.0	5221981	2389.705938100815
26	-378.20367	-378.20367	-277.56238	-49.541836	2.1098552	-5.356798	-55.376293	-49.542057	0.0	5422991	2482.2103476524353
