Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-13.171272	-13.171272	0.0	-31.060904	14.296396	7.4584236	-67.068535	-31.068338	0.0	196981	91.85335993766785
1	-17.78828	-17.78828	0.0	-39.692394	11.224179	2.7625508	-68.784256	-39.692364	0.0	397981	179.46277403831482
2	-10.0	-10.0	0.0	-17.387106	15.6971445	9.109555	-75.85739	-17.387022	0.0	598981	267.71434140205383
3	-11.428912	-11.428912	0.0	-14.306955	14.954361	3.2888043	-115.32562	-14.3071	0.0	799981	355.865287065506
4	-10.556902	-10.556902	0.0	-12.640829	14.413466	12.475813	-51.981518	-12.640518	0.0	1000981	443.55034375190735
5	-11.782646	-11.782646	0.0	-14.752297	13.5383005	22.71892	-54.07433	-14.751424	0.0	1201981	531.0513644218445
6	-13.536216	-13.536216	0.0	-28.147947	15.334811	17.112713	-58.383312	-28.147173	0.0	1402981	619.1361157894135
7	-10.883252	-10.883252	0.0	-21.433107	19.917479	12.874457	-60.290443	-21.432375	0.0	1603981	707.7876169681549
8	-13.666984	-13.666984	-7.4146013	-13.702237	15.019154	7.5058236	-55.129364	-13.702775	0.1	1804981	796.0222795009613
9	-12.608856	-12.608856	0.0	-17.96378	14.535916	9.287509	-64.573906	-17.962053	0.0	2005982	884.1071147918701
10	-11.758301	-11.758301	0.0	-18.25793	15.435809	8.473627	-56.893635	-18.257122	0.0	2206981	972.5745701789856
11	-13.392209	-13.392209	0.0	-26.967611	15.746286	20.021118	-77.58178	-26.966982	0.0	2407981	1060.0095727443695
12	-13.266715	-13.266715	0.0	-33.12545	14.80678	11.686443	-68.472984	-33.123463	0.0	2608981	1148.3276228904724
13	-15.062396	-15.062396	0.0	-34.661217	13.666204	29.665358	-59.614056	-34.660847	0.0	2809981	1236.262323141098
14	-12.233718	-12.233718	0.0	-39.385548	10.817522	4.4723597	-57.85776	-39.385624	0.0	3010981	1324.596927165985
15	-17.63734	-17.63734	0.0	-40.975323	10.267966	36.987267	-67.17181	-40.97486	0.0	3211981	1413.0818047523499
16	-18.011412	-18.011412	-3.9676416	-37.590748	11.550518	12.133042	-77.197945	-37.590904	0.1	3412982	1501.183174610138
17	-25.5971	-25.5971	-23.179552	-41.899345	10.577868	25.251656	-89.60879	-41.899837	0.0	3613984	1588.7342739105225
18	-17.796253	-17.796253	0.0	-39.145435	11.811778	21.031425	-76.23804	-39.144485	0.0	3814981	1675.6024413108826
19	-11.803842	-11.803842	0.0	-25.984201	14.8647785	34.20151	-60.424057	-25.983427	0.0	4015981	1762.9202864170074
20	-13.477217	-13.477217	0.0	-37.30468	12.821304	5.226613	-72.87124	-37.307083	0.0	4216982	1850.8385281562805
21	-17.518787	-17.518787	-14.122344	-44.47341	9.168634	4.300344	-67.27342	-44.474743	0.3	4417981	1938.2077419757843
22	-27.083529	-27.083529	-3.089462	-45.547974	9.429601	17.039505	-63.610844	-45.548424	0.0	4618981	2025.6410195827484
23	-11.437713	-11.437713	0.0	-30.026783	17.063766	24.366964	-64.25768	-30.026602	0.0	4819981	2112.6422233581543
24	-10.895204	-10.895204	0.0	-29.538902	16.382269	23.310047	-81.082344	-29.538383	0.0	5020981	2200.5269482135773
