Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-1169.3254	-1169.3254	-1067.0369	-48.021328	8.078084	-0.1035444	-207.48885	-48.05679	0.0	196989	50.67968940734863
1	-1093.6257	-1093.6257	-472.3466	-49.83867	1.2320372	-24.003452	-57.38622	-49.839092	0.0	397992	100.67297625541687
2	-797.3335	-797.3335	-805.51996	-49.858593	1.0955963	-23.446615	-57.547108	-49.85855	0.0	599001	152.87972497940063
3	-998.276	-998.276	-969.0674	-49.84324	1.1552067	-17.004215	-60.107986	-49.8431	0.0	800001	207.65025162696838
4	-1292.412	-1292.412	-1006.93365	-49.837852	1.2119776	-13.50104	-55.399178	-49.837784	0.0	1001000	264.863445520401
5	-1221.1788	-1221.1788	-2244.979	-49.829605	1.2082564	-8.615759	-58.256775	-49.829258	0.0	1202001	323.4992742538452
6	-1366.7114	-1366.7114	-1467.5822	-49.842712	1.1308849	-6.1711965	-55.696056	-49.842678	0.0	1402983	382.33485174179077
7	-1011.85236	-1011.85236	-892.17596	-49.86197	0.98393124	-9.515516	-56.26355	-49.862194	0.0	1603988	441.60912561416626
8	-1087.2948	-1087.2948	-1012.65814	-49.86411	0.97396064	-8.963484	-59.47458	-49.864086	0.0	1805001	502.96622014045715
9	-1089.7203	-1089.7203	-671.52057	-49.86417	0.93582296	-8.486054	-55.937466	-49.864258	0.0	2005983	563.4566345214844
10	-1018.4454	-1018.4454	-236.80582	-49.867237	0.8514614	-11.6488085	-55.73286	-49.867195	0.0	2207001	623.8404569625854
11	-808.3093	-808.3093	-522.6812	-49.865368	0.8885784	-15.666407	-59.220367	-49.865406	0.0	2407982	684.1411855220795
12	-1051.5298	-1051.5298	-1300.2352	-49.868404	0.8772172	-16.070387	-55.843002	-49.868515	0.0	2609001	746.008120059967
13	-857.34674	-857.34674	-275.33377	-49.868423	0.87092423	-17.747236	-58.08232	-49.868584	0.0	2810001	806.8558552265167
14	-886.90857	-886.90857	-1367.2081	-49.875195	0.825242	-16.596857	-55.12019	-49.87516	0.0	3010992	868.3206067085266
15	-1018.4659	-1018.4659	-1350.7903	-49.88587	0.7596345	-22.352236	-55.659664	-49.88621	0.0	3211984	930.1702501773834
16	-1178.2407	-1178.2407	-981.75806	-49.88795	0.74447787	-27.952932	-54.7523	-49.888184	0.0	3413001	991.7755696773529
17	-1085.8745	-1085.8745	-367.64792	-49.889343	0.73771405	-28.340382	-55.17219	-49.88952	0.0	3613989	1053.7523362636566
18	-978.6322	-978.6322	-763.5361	-49.887173	0.7430852	-27.439272	-55.295418	-49.887295	0.0	3814988	1117.020709991455
19	-896.8772	-896.8772	-692.7274	-49.89009	0.7215415	-25.727055	-62.02424	-49.89026	0.0	4015982	1178.4787833690643
20	-941.50385	-941.50385	-1246.7336	-49.88753	0.7264914	-30.991455	-55.322113	-49.887688	0.0	4216986	1239.4413871765137
21	-936.12756	-936.12756	-821.9391	-49.88793	0.721432	-29.946838	-54.187874	-49.887978	0.0	4418001	1299.556997537613
22	-736.4707	-736.4707	-447.16415	-49.88223	0.73988944	-32.869102	-55.19562	-49.882206	0.0	4619001	1359.4360938072205
23	-1039.2493	-1039.2493	-342.1773	-49.883804	0.7313972	-30.401419	-54.173927	-49.883926	0.0	4819981	1420.5057208538055
24	-931.6731	-931.6731	-194.11176	-49.884563	0.720853	-31.770718	-53.546577	-49.884567	0.0	5020984	1480.1354117393494
25	-929.52704	-929.52704	-49.889286	-49.882336	0.7266551	-31.177319	-53.727325	-49.882423	0.0	5222001	1541.8399946689606
26	-762.1847	-762.1847	-722.0078	-49.886463	0.70153147	-33.53827	-53.53775	-49.886566	0.0	5422989	1601.8130960464478
27	-613.188	-613.188	-336.9447	-49.88514	0.70829535	-33.247715	-53.827774	-49.88516	0.0	5623983	1661.722882270813
28	-601.9788	-601.9788	-30.750044	-49.88293	0.70705473	-30.109722	-54.107265	-49.88311	0.0	5824983	1722.0109033584595
29	-632.74927	-632.74927	-47.787685	-49.8781	0.71874696	-32.769844	-53.93973	-49.878212	0.0	6025983	1781.9010634422302
30	-574.99585	-574.99585	-125.89735	-49.87698	0.72484654	-27.125414	-53.8099	-49.877037	0.0	6226982	1842.3478462696075
31	-667.8215	-667.8215	-174.11058	-49.875748	0.7264052	-34.887943	-53.371853	-49.8758	0.0	6427986	1902.514039516449
32	-731.6714	-731.6714	-344.99646	-49.871407	0.7418297	-30.408293	-52.813046	-49.871555	0.0	6629001	1962.3100819587708
