Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-121.88994	-121.88994	-30.189972	-39.9409	13.239122	-0.10701628	-117.875374	-39.936886	0.0	196981	85.48099207878113
1	-122.57412	-122.57412	-29.196453	-49.838978	1.111714	-29.662731	-68.21301	-49.83905	0.0	397982	172.52948141098022
2	-114.31341	-114.31341	-13.19093	-49.937637	0.5956499	-40.020847	-69.13024	-49.938046	0.0	598982	259.89724230766296
3	-117.252396	-117.252396	-4.570537	-49.972584	0.3198412	-38.895966	-57.80962	-49.97271	0.0	799982	347.3658654689789
4	-119.13236	-119.13236	-12.322202	-49.97743	0.25984964	-40.00751	-64.538536	-49.977577	0.0	1000982	434.23456740379333
5	-121.74892	-121.74892	-15.646899	-49.960445	0.38028875	-42.400475	-62.137005	-49.960423	0.0	1201984	522.2840323448181
6	-116.76012	-116.76012	-2.366064	-49.952023	0.53356504	-37.10232	-66.13565	-49.952213	0.0	1402984	608.6852359771729
7	-106.75062	-106.75062	-6.9699616	-49.936523	0.74082667	-33.661564	-52.339684	-49.93654	0.0	1603981	694.8047451972961
8	-118.27741	-118.27741	-3.7633622	-49.93194	0.7697223	-32.17217	-54.53958	-49.932026	0.0	1804983	781.2711782455444
9	-112.47029	-112.47029	-14.632816	-49.91989	0.83112997	-30.292524	-59.845997	-49.919918	0.0	2005981	867.7745923995972
10	-117.42523	-117.42523	-7.1965666	-49.910683	0.8706112	-29.454067	-54.186024	-49.91081	0.0	2206981	955.475483417511
11	-110.98569	-110.98569	-16.760836	-49.919003	0.79029596	-31.936707	-53.77501	-49.918983	0.0	2407982	1041.692067861557
12	-114.90154	-114.90154	-9.412115	-49.922268	0.7508505	-34.139885	-60.057438	-49.922325	0.0	2608981	1128.2111825942993
13	-125.44716	-125.44716	-15.620257	-49.926136	0.741555	-32.098755	-53.302658	-49.926075	0.0	2809981	1213.7775564193726
14	-114.12405	-114.12405	-25.307869	-49.924007	0.7368441	-32.10506	-54.221928	-49.924034	0.0	3010985	1300.414290189743
15	-124.96333	-124.96333	-22.73791	-49.915276	0.74819165	-32.92057	-57.487206	-49.91543	0.0	3211982	1386.6296582221985
16	-120.2987	-120.2987	-17.255035	-49.915913	0.7356478	-33.81818	-52.88733	-49.91588	0.0	3412984	1473.5478916168213
17	-124.53551	-124.53551	-22.892206	-49.911995	0.7336073	-34.9036	-53.407536	-49.912003	0.0	3613982	1558.3348066806793
18	-124.84088	-124.84088	-16.403942	-49.914024	0.71444243	-35.143066	-53.794044	-49.91396	0.0	3814981	1646.0016779899597
19	-121.228966	-121.228966	-25.630999	-49.91595	0.71363544	-34.05098	-53.16296	-49.91592	0.0	4015981	1733.5526490211487
20	-125.51026	-125.51026	-17.690992	-49.908405	0.72575635	-34.71033	-52.800957	-49.90846	0.0	4216986	1821.1031637191772
21	-120.49378	-120.49378	-5.6903877	-49.897835	0.7505372	-36.945988	-58.053753	-49.897808	0.0	4417984	1908.307294368744
22	-117.28564	-117.28564	-31.270203	-49.8757	0.844323	-17.02547	-60.69559	-49.8755	0.0	4618982	1994.223032951355
23	-124.04688	-124.04688	-32.855133	-49.2162	3.4909039	3.9723833	-54.017128	-49.21644	0.0	4819981	2081.5902013778687
24	-136.34694	-136.34694	-65.39631	-48.866737	4.8649325	12.917559	-55.513695	-48.8659	0.0	5020989	2168.1129388809204
25	-130.12708	-130.12708	-51.70105	-49.403545	3.3331995	3.0732725	-53.69243	-49.403225	0.0	5221982	2254.0623195171356
26	-145.44975	-145.44975	-22.18862	-49.649788	2.453653	8.785816	-52.72518	-49.649796	0.0	5422984	2342.047426223755
27	-134.48492	-134.48492	-29.309578	-49.724655	2.2478516	11.471368	-53.609493	-49.724895	0.0	5623983	2429.5798285007477
28	-131.99632	-131.99632	-25.159845	-49.74101	2.1770253	13.680853	-56.948578	-49.741478	0.0	5824982	2516.4504001140594
29	-130.78975	-130.78975	-22.451094	-49.72412	2.380986	16.581734	-55.056694	-49.724453	0.0	6025984	2602.9989111423492
30	-120.21526	-120.21526	-26.27647	-49.737514	2.3043082	14.542008	-52.644226	-49.7377	0.0	6226981	2690.303358078003
31	-134.77513	-134.77513	-20.560236	-49.70154	2.3190892	14.34333	-52.627937	-49.701916	0.0	6427982	2777.9050426483154
32	-132.2272	-132.2272	-41.60536	-49.681515	2.3547952	15.439329	-52.422	-49.68165	0.0	6628986	2865.5019071102142
33	-116.02502	-116.02502	-6.3195667	-49.619884	2.5095751	12.899598	-52.937775	-49.620407	0.2	6829982	2952.7699856758118
34	-117.42798	-117.42798	-11.3819895	-49.54032	2.7378247	13.085621	-52.906986	-49.54153	0.2	7030981	3039.5265107154846
35	-113.64714	-113.64714	-42.73096	-49.42272	3.189919	13.558458	-53.56324	-49.423485	0.1	7231982	3126.8737528324127
36	-131.4815	-131.4815	-29.95819	-49.441044	3.2913854	13.857728	-53.398247	-49.441555	0.2	7432989	3214.3265500068665
37	-141.29024	-141.29024	-32.407085	-49.46492	3.3069632	14.875202	-53.03213	-49.465626	0.2	7633981	3301.913808822632
38	-126.36509	-126.36509	-2.6275077	-49.457108	3.3999763	11.737375	-53.539307	-49.45781	0.3	7834982	3388.6114406585693
39	-122.122444	-122.122444	0.3041052	-49.461193	3.4021132	12.838381	-52.703423	-49.46244	0.4	8035982	3476.2623353004456
40	-119.57702	-119.57702	-5.455563	-49.497375	3.1743968	11.43665	-53.721485	-49.49788	0.1	8236981	3564.3966097831726
41	-144.69083	-144.69083	-4.531255	-49.48194	3.2585597	19.977726	-52.678493	-49.482613	0.2	8437984	3652.3317403793335
42	-135.89302	-135.89302	-33.838608	-49.50027	3.210399	11.582668	-59.310947	-49.500336	0.1	8638982	3739.436454296112
43	-133.13686	-133.13686	-29.506891	-49.50979	3.2258453	12.523443	-53.03994	-49.50994	0.3	8839983	3826.633294582367
44	-127.8721	-127.8721	-43.69935	-49.516796	3.1805496	16.904978	-53.4913	-49.517162	0.0	9040981	3913.655457019806
45	-125.73161	-125.73161	-38.459015	-49.528553	3.1632025	14.090609	-53.396435	-49.52827	0.1	9241984	4000.2726316452026
