Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-122.77963	-122.77963	-25.003181	-42.062813	12.317268	-0.086160064	-73.10061	-42.064274	0.0	196981	87.06207323074341
1	-122.523544	-122.523544	-1.9946173	-49.92868	0.4622502	-36.243687	-56.07547	-49.928673	0.0	397982	174.59408617019653
2	-110.7566	-110.7566	0.0	-49.962082	0.3697362	-44.869057	-61.383446	-49.96221	0.0	598981	262.8779993057251
3	-112.37716	-112.37716	-20.09937	-49.976707	0.30807868	-43.981804	-55.686035	-49.97673	0.0	799983	349.9967486858368
4	-125.29202	-125.29202	-41.807907	-49.981796	0.2970636	-38.03172	-62.678326	-49.98188	0.0	1000986	436.6148850917816
5	-122.00728	-122.00728	0.0	-49.98261	0.26318598	-44.91579	-53.238705	-49.982548	0.0	1201982	523.5324862003326
6	-111.17766	-111.17766	-16.836592	-49.979774	0.28716797	-45.204212	-55.46067	-49.97988	0.0	1402981	610.8498642444611
7	-119.56237	-119.56237	-16.498323	-49.981182	0.2828386	-45.090687	-59.973267	-49.98103	0.0	1603981	696.8202056884766
8	-120.29321	-120.29321	-16.766153	-49.987576	0.2424893	-42.574	-58.72178	-49.98756	0.0	1804983	784.5374660491943
9	-120.23664	-120.23664	-14.644608	-49.98902	0.21799846	-45.545338	-52.66568	-49.98904	0.0	2005981	872.654287815094
10	-117.658424	-117.658424	-12.192236	-49.989784	0.19954394	-46.59973	-52.417343	-49.989704	0.0	2206982	960.6562778949738
11	-117.43279	-117.43279	-10.952533	-49.9893	0.20680343	-44.11884	-53.602867	-49.989357	0.0	2407981	1047.956918001175
12	-117.09203	-117.09203	-5.3844676	-49.989986	0.20091444	-45.232906	-55.220783	-49.99	0.0	2608982	1135.3584411144257
13	-116.10655	-116.10655	-24.610943	-49.990578	0.19648694	-45.147793	-55.28044	-49.990536	0.0	2809985	1222.3264892101288
14	-117.71109	-117.71109	-69.88458	-49.990074	0.20909773	-44.025234	-52.962643	-49.99005	0.0	3010981	1309.19415807724
15	-119.90831	-119.90831	-18.456442	-49.991627	0.21195565	-40.823532	-56.459618	-49.991634	0.0	3211984	1397.162441253662
16	-131.6407	-131.6407	-21.239399	-49.992237	0.20020936	-43.174835	-55.83401	-49.992203	0.0	3412983	1485.3969902992249
17	-124.02419	-124.02419	-79.125656	-49.991207	0.19698223	-43.224327	-56.800453	-49.991158	0.0	3613982	1573.0317358970642
18	-124.88626	-124.88626	-32.55215	-49.991	0.20274018	-43.679565	-54.041855	-49.991	0.0	3814981	1660.7171366214752
19	-112.981384	-112.981384	-29.460705	-49.992092	0.19395465	-45.237953	-53.673214	-49.992054	0.0	4015981	1746.2348418235779
20	-123.03968	-123.03968	-25.378965	-49.99112	0.19774379	-44.93603	-52.53166	-49.991146	0.0	4216982	1834.5192182064056
21	-126.12576	-126.12576	-24.512306	-49.98982	0.2229565	-44.65444	-54.36674	-49.989742	0.0	4417981	1921.2195513248444
22	-116.42642	-116.42642	-19.086802	-49.98843	0.22564982	-43.728184	-52.445004	-49.988415	0.0	4618981	2008.8547966480255
23	-120.87552	-120.87552	-25.55047	-49.986588	0.26961574	-41.77238	-54.41174	-49.986565	0.0	4819982	2097.441293001175
24	-114.2033	-114.2033	-36.54185	-49.98652	0.28245434	-41.50049	-51.56462	-49.986485	0.0	5020982	2185.2072541713715
25	-112.52675	-112.52675	-8.683218	-49.987236	0.28519818	-41.536636	-52.551804	-49.98725	0.0	5221983	2272.92449593544
26	-115.37414	-115.37414	-16.811893	-49.9878	0.27589408	-41.652332	-51.668766	-49.987762	0.0	5422982	2361.0764722824097
27	-114.436165	-114.436165	-29.424425	-49.9863	0.28990537	-41.164665	-52.927135	-49.986237	0.0	5623981	2448.9137785434723
28	-116.619415	-116.619415	-27.915617	-49.986767	0.2732555	-41.31528	-51.768745	-49.98676	0.0	5824983	2536.9634730815887
29	-114.42613	-114.42613	-23.56079	-49.986027	0.27015	-42.056377	-51.77701	-49.98603	0.0	6025981	2623.9132976531982
30	-115.822586	-115.822586	-12.382867	-49.988636	0.22803858	-43.15654	-53.10755	-49.988544	0.0	6226983	2711.5304708480835
31	-117.81647	-117.81647	-25.953075	-49.99032	0.2064474	-43.897	-54.46666	-49.990307	0.0	6427982	2799.46613240242
32	-119.44977	-119.44977	-20.000933	-49.988686	0.2368942	-43.761127	-65.59167	-49.988857	0.0	6628982	2887.651042699814
33	-124.186806	-124.186806	-15.575698	-49.98657	0.25932497	-39.61689	-54.539906	-49.986458	0.0	6829981	2975.736170768738
34	-122.224754	-122.224754	-10.936805	-49.981792	0.335282	-36.936436	-52.797882	-49.98182	0.0	7030981	3063.753180742264
35	-116.704346	-116.704346	-24.255127	-49.981182	0.3435839	-36.927647	-53.572105	-49.981197	0.0	7231983	3151.48744392395
36	-119.8607	-119.8607	-21.327139	-49.981842	0.34312338	-36.49386	-52.963722	-49.98182	0.0	7432981	3239.407374382019
37	-116.16712	-116.16712	-33.601974	-49.982723	0.33007085	-36.56091	-51.485287	-49.98275	0.0	7633982	3327.5401413440704
38	-120.05506	-120.05506	-18.199873	-49.983273	0.32098585	-36.796574	-51.941853	-49.983276	0.0	7834981	3415.924629211426
39	-121.884834	-121.884834	-27.24813	-49.98451	0.31222975	-36.951317	-52.82982	-49.98454	0.0	8035981	3504.2753365039825
40	-129.69539	-129.69539	-6.7782774	-49.98427	0.3098907	-36.779675	-52.28294	-49.9842	0.0	8236981	3592.5435857772827
41	-114.1302	-114.1302	-75.39959	-49.98401	0.3135116	-36.642242	-52.298992	-49.984066	0.0	8437981	3679.829249382019
42	-121.53562	-121.53562	-30.47417	-49.98397	0.3180831	-36.683342	-51.724426	-49.983974	0.0	8638982	3765.746983528137
43	-124.74912	-124.74912	-48.575672	-49.981705	0.3406925	-36.584393	-52.494854	-49.98161	0.0	8839981	3851.983384370804
44	-128.35365	-128.35365	-11.47585	-49.980694	0.351058	-36.465527	-51.58712	-49.980732	0.0	9040981	3939.617355823517
45	-120.53257	-120.53257	-10.668899	-49.98108	0.34239092	-36.287388	-51.372856	-49.98108	0.0	9241983	4026.400563955307
46	-120.64519	-120.64519	-23.18194	-49.980824	0.3354284	-36.125595	-60.281933	-49.98085	0.0	9442981	4114.617798566818
47	-125.3165	-125.3165	-13.491073	-49.98072	0.33480483	-36.008396	-52.36972	-49.98065	0.0	9643982	4202.103759050369
48	-121.950264	-121.950264	-29.788923	-49.980656	0.32965854	-36.054203	-58.222458	-49.980694	0.0	9844982	4288.471029043198
49	-112.10675	-112.10675	-4.112987	-49.98079	0.32656556	-36.14351	-52.228916	-49.980755	0.0	10045986	4377.005158662796
50	-120.655	-120.655	-28.370045	-49.981113	0.31622785	-36.29602	-52.122025	-49.98111	0.0	10246981	4465.107474327087
51	-115.472435	-115.472435	-15.157239	-49.9814	0.32486758	-36.08601	-51.28862	-49.981342	0.0	10447982	4552.675212144852
52	-125.049065	-125.049065	-16.846287	-49.981342	0.3284213	-36.08713	-55.100536	-49.98134	0.0	10648984	4640.310089826584
53	-120.88282	-120.88282	-4.243418	-49.9807	0.33158255	-36.00592	-51.41418	-49.98068	0.0	10849984	4728.294306278229
54	-121.55737	-121.55737	-24.279713	-49.98139	0.31664515	-36.92174	-51.42495	-49.981426	0.0	11050981	4815.829441308975
