Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-235.86688	-235.86688	-229.31996	-41.296036	11.321513	-0.10070731	-58.81606	-41.303127	0.0	196995	78.54866623878479
1	-246.19052	-246.19052	-68.76959	-49.99906	0.2649136	-45.896374	-55.904125	-49.998936	0.0	397982	135.86642956733704
2	-229.99454	-229.99454	-280.6135	-49.999317	0.21162613	-47.11084	-53.031353	-49.999443	0.0	599001	198.02900648117065
3	-269.15128	-269.15128	-293.84915	-49.999462	0.19237639	-47.005566	-53.075024	-49.99949	0.0	800001	260.43491077423096
4	-235.5847	-235.5847	0.0	-49.99952	0.18344058	-42.894527	-56.98704	-49.99954	0.0	1000981	322.94869661331177
5	-214.08844	-214.08844	-282.9314	-49.999615	0.15833394	-46.15119	-53.530807	-49.999535	0.0	1202001	390.999977350235
6	-285.6548	-285.6548	-277.4884	-49.999683	0.15635388	-44.50797	-54.431313	-49.999718	0.0	1403001	456.9295127391815
7	-286.08444	-286.08444	-286.09616	-49.99969	0.1384775	-46.959694	-53.213768	-49.99968	0.0	1604001	527.5997190475464
8	-285.52856	-285.52856	-227.35567	-49.999737	0.13278803	-47.361927	-53.44276	-49.99977	0.0	1805001	601.5908267498016
9	-278.9905	-278.9905	-282.83884	-49.999786	0.122595936	-46.253647	-54.15039	-49.999794	0.0	2006001	676.6062042713165
10	-273.55957	-273.55957	-237.8357	-49.99978	0.106665164	-47.976795	-52.635788	-49.99977	0.0	2207001	746.0640258789062
11	-284.38577	-284.38577	-275.62833	-49.999855	0.10193789	-47.801025	-52.557453	-49.999863	0.0	2408001	813.9988808631897
12	-286.2658	-286.2658	-149.08003	-49.999847	0.09616774	-46.858383	-53.254326	-49.999817	0.0	2608992	880.2662355899811
13	-268.94516	-268.94516	-248.34521	-49.99989	0.09649777	-46.736706	-52.467644	-49.999847	0.0	2809990	951.8791289329529
14	-280.9585	-280.9585	-292.1778	-49.999855	0.08741503	-48.212574	-52.428234	-49.999874	0.0	3011001	1021.7993528842926
15	-274.18707	-274.18707	-124.12305	-49.999905	0.08147825	-48.037193	-51.63774	-49.9999	0.0	3212001	1089.3153858184814
16	-279.23236	-279.23236	-267.6917	-49.999878	0.082427256	-47.188442	-54.044285	-49.999912	0.0	3413001	1156.8834762573242
