Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-27.271273	-27.271273	0.0	-46.98529	8.38802	0.011337008	-53.58278	-46.920116	0.0	196981	28.110828399658203
1	-30.568813	-30.568813	0.0	-50.000095	0.036978897	-49.747543	-51.2621	-50.00005	0.0	397981	57.08352756500244
2	-28.499172	-28.499172	0.0	-50.000008	0.024430694	-49.88873	-50.199127	-49.999996	0.0	598981	86.1900384426117
3	-27.07714	-27.07714	0.0	-49.99169	0.08462688	-48.84994	-50.310703	-49.991684	0.0	799981	115.53704524040222
4	-28.73716	-28.73716	0.0	-49.94612	0.20962426	-48.25149	-50.507915	-49.946114	0.0	1000981	145.53682231903076
5	-28.278587	-28.278587	0.0	-49.94541	0.17265181	-48.905487	-50.624596	-49.945396	0.0	1201981	178.27244758605957
6	-30.407234	-30.407234	0.0	-49.941174	0.19139497	-48.870438	-50.623184	-49.94117	0.0	1402981	210.11768674850464
7	-26.890757	-26.890757	0.0	-49.83217	0.6033874	-42.239693	-51.952908	-49.83252	0.0	1603981	243.0541331768036
8	-22.967772	-22.967772	0.0	-49.86562	0.90760815	-38.9508	-53.574665	-49.86624	1.0	1804981	276.6610441207886
9	-39.993828	-39.993828	2.8455415	-49.526794	2.0337029	-16.793867	-60.821575	-49.526638	1.0	2005982	310.5586304664612
10	-31.940393	-31.940393	2.5456903	-48.868088	3.6858904	-10.917903	-58.679935	-48.86569	1.0	2206981	344.4976546764374
11	-31.784113	-31.784113	2.5188138	-48.839397	4.179155	-11.303356	-63.57403	-48.83775	1.0	2407982	379.0415036678314
12	-28.359486	-28.359486	2.6025844	-48.514027	4.8785114	-8.882805	-65.95815	-48.516117	1.0	2608982	413.7788643836975
13	-39.290184	-39.290184	6.9199934	-47.21826	6.679437	-0.059077792	-85.90353	-47.219055	1.0	2809983	449.1952953338623
14	-44.781246	-44.781246	8.600015	-46.91391	7.305119	-0.8986927	-87.48935	-46.91502	1.0	3010981	484.56618785858154
