Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-22.302326	-22.302326	-18.468185	-19.973063	10.034431	4.8049197	-52.497215	-19.974037	0.0	196983	100.4486300945282
1	-27.79479	-27.79479	-2.3780844	-36.524048	12.666812	1.0319098	-65.37669	-36.52388	0.0	397982	197.56127786636353
2	-20.31153	-20.31153	-12.790707	-45.49487	8.580667	3.3062115	-61.866016	-45.494137	0.1	598981	294.96311807632446
3	-25.814034	-25.814034	0.0	-42.204292	11.275388	9.116527	-66.43377	-42.20278	0.0	799981	394.54812383651733
4	-16.814064	-16.814064	-8.979285	-32.136326	13.960067	13.174611	-59.225407	-32.140224	0.0	1000981	494.54990553855896
5	-25.15651	-25.15651	-30.234297	-47.372654	5.4731035	2.3329208	-64.41829	-47.37324	0.0	1201982	595.7666096687317
6	-17.335564	-17.335564	-27.847221	-48.39687	4.641551	3.4097006	-60.174694	-48.39609	0.0	1402986	697.0202596187592
7	-20.709497	-20.709497	-15.075147	-48.373146	5.124975	11.844139	-66.88844	-48.37368	0.0	1603986	796.17112159729
8	-20.20665	-20.20665	-21.115814	-48.458946	5.191516	7.556295	-62.02217	-48.45903	0.0	1804982	895.3395221233368
9	-22.373062	-22.373062	-25.425787	-47.986797	5.9482183	8.990576	-64.54182	-47.986343	0.1	2005983	994.4061441421509
10	-21.291636	-21.291636	-26.229033	-48.090115	5.529048	12.266005	-60.178234	-48.089592	0.2	2206982	1095.295479297638
11	-20.305231	-20.305231	-7.436394	-47.890026	6.062571	11.923551	-80.68632	-47.889057	0.2	2407987	1194.593505859375
12	-19.37215	-19.37215	-12.531651	-47.737396	6.159452	12.06455	-58.53447	-47.73805	0.0	2608984	1293.6969182491302
13	-10.002981	-10.002981	-2.416674	-47.692795	6.2406893	12.725169	-58.411507	-47.693237	0.0	2809981	1389.416984796524
14	-19.478933	-19.478933	-29.133942	-47.56134	6.814879	11.248073	-74.46829	-47.559803	0.0	3010983	1487.3664810657501
15	-23.213972	-23.213972	-17.388544	-47.63821	6.8072295	16.52116	-60.3206	-47.63825	0.1	3211982	1586.7487967014313
16	-23.396849	-23.396849	-15.545775	-47.793045	6.5844464	14.798107	-63.75398	-47.79302	0.2	3412984	1685.904495716095
