Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-1085.2251	-1085.2251	-1019.6129	-46.55654	8.508288	-0.09616051	-227.75473	-46.55209	0.7	197001	58.419076919555664
1	-985.77594	-985.77594	-1044.2559	-48.02904	5.965754	3.8642638	-65.04314	-48.031017	0.5	398001	120.27340292930603
2	-1142.4407	-1142.4407	-1116.1676	-48.12068	6.2669907	4.30961	-70.81423	-48.123283	0.7	598998	184.9646544456482
3	-1234.5298	-1234.5298	-958.944	-48.229877	6.136992	5.9610524	-72.30733	-48.227127	0.6	799981	249.65396785736084
4	-1203.1051	-1203.1051	-993.6282	-48.268867	6.118962	7.7982464	-82.3729	-48.26138	0.7	1001001	317.93388748168945
5	-1218.4899	-1218.4899	-996.417	-48.26216	6.146151	12.047069	-73.60928	-48.25455	0.9	1202001	388.8002281188965
6	-1002.6844	-1002.6844	-897.27734	-48.227455	6.270139	13.79189	-81.736145	-48.22019	0.3	1403001	464.50323820114136
7	-978.11163	-978.11163	-981.4791	-48.19836	6.340035	15.549236	-76.97576	-48.192207	0.5	1604001	535.6852188110352
8	-1028.331	-1028.331	-905.5086	-48.19834	6.3250823	18.235638	-68.838135	-48.194084	0.7	1805001	610.9616913795471
9	-1119.9214	-1119.9214	-775.9179	-48.096645	6.4233804	16.746613	-67.15935	-48.093014	0.7	2005991	684.0740628242493
10	-967.9189	-967.9189	-732.10803	-48.019386	6.4375057	25.235443	-69.3763	-48.01541	0.8	2206994	753.9973702430725
11	-1106.7976	-1106.7976	-557.0654	-48.055527	6.3166018	26.369987	-68.95785	-48.053165	0.8	2408001	822.0620639324188
12	-1078.8508	-1078.8508	-324.51852	-48.03494	6.399135	22.832125	-79.318565	-48.035244	0.9	2609001	890.1949064731598
13	-1030.7379	-1030.7379	-708.18555	-48.070854	6.427818	22.038553	-75.249695	-48.071228	0.8	2810001	957.5607154369354
14	-879.0832	-879.0832	-691.258	-48.091904	6.44096	32.434116	-69.186356	-48.092213	1.0	3010983	1022.349526643753
15	-972.13416	-972.13416	-516.9227	-48.092747	6.4644732	28.44292	-77.64993	-48.094666	0.7	3212001	1088.6237797737122
16	-970.1703	-970.1703	-1123.1815	-48.059235	6.5203266	43.240494	-86.88873	-48.062588	0.4	3413001	1157.025197505951
17	-1092.663	-1092.663	-794.8875	-48.04781	6.542785	55.6604	-80.97763	-48.049988	0.7	3614001	1225.0536992549896
18	-1036.7367	-1036.7367	-1046.854	-48.0594	6.590171	68.89075	-78.15495	-48.05997	0.5	3815001	1289.715316772461
19	-1033.0216	-1033.0216	-990.3209	-48.08812	6.6293464	41.134224	-80.34809	-48.090446	0.7	4015985	1356.0255131721497
20	-1048.6969	-1048.6969	-672.9975	-48.105183	6.624312	71.64848	-78.478935	-48.106743	0.2	4216992	1419.9583966732025
21	-1003.42194	-1003.42194	-1094.7653	-48.097286	6.619323	46.000294	-73.591896	-48.09885	0.5	4417989	1484.0142817497253
22	-1074.5304	-1074.5304	-1207.7864	-48.132614	6.640035	49.453987	-73.77887	-48.13642	0.5	4618989	1548.908744096756
23	-1083.4152	-1083.4152	-1073.2208	-48.164696	6.6226125	75.103485	-72.49452	-48.1657	0.5	4819999	1613.6637797355652
24	-1035.5465	-1035.5465	-1043.7313	-48.150425	6.727114	35.11236	-83.71151	-48.15097	0.5	5021001	1677.5242710113525
25	-1111.2223	-1111.2223	-1213.703	-48.142666	6.783779	36.50315	-67.18331	-48.144474	0.3	5222001	1742.47056722641
26	-1242.3335	-1242.3335	-1053.5492	-48.170776	6.746755	43.432262	-70.62838	-48.174107	0.8	5422987	1806.6571254730225
27	-1044.506	-1044.506	-499.35413	-48.135406	6.838702	56.335133	-72.24047	-48.13709	0.3	5623985	1870.230694770813
28	-1180.407	-1180.407	-636.95233	-48.176407	6.7909756	59.17994	-67.34641	-48.1786	0.8	5825001	1934.4624288082123
29	-955.3962	-955.3962	-615.43945	-48.18256	6.776576	56.00128	-70.293304	-48.184097	0.4	6026001	1999.0504686832428
30	-970.1492	-970.1492	-652.8626	-48.17988	6.840457	55.58423	-72.117134	-48.180546	0.2	6227001	2062.4461019039154
31	-1017.9297	-1017.9297	-1210.4281	-48.141678	6.908367	52.28813	-66.737175	-48.14325	0.5	6427982	2126.5611250400543
32	-1029.5233	-1029.5233	-578.54285	-48.168884	6.8387814	67.07624	-69.65362	-48.169403	0.5	6628989	2192.0631227493286
33	-944.0444	-944.0444	-932.55084	-48.16314	6.863027	63.560406	-68.95607	-48.1629	0.5	6830001	2254.140286207199
34	-946.99524	-946.99524	-488.99173	-48.17516	6.8326035	49.563087	-65.8144	-48.176167	0.6	7030983	2316.207569360733
35	-997.8373	-997.8373	-980.8687	-48.188602	6.8091645	44.62508	-63.826443	-48.188454	0.7	7232001	2378.3722400665283
36	-862.6326	-862.6326	-791.55994	-48.169907	6.808948	49.06719	-65.199974	-48.170437	0.5	7432983	2440.21134185791
37	-885.10565	-885.10565	-813.2319	-48.18074	6.795794	56.217262	-66.480515	-48.18085	0.3	7633996	2501.416554927826
38	-922.18915	-922.18915	-410.3632	-48.197693	6.7797747	45.494144	-65.284096	-48.19811	0.1	7835001	2562.7710399627686
39	-904.3591	-904.3591	-738.95044	-48.197437	6.8037763	76.97128	-70.836464	-48.19827	0.6	8036001	2624.5587775707245
40	-968.4416	-968.4416	-885.13385	-48.219246	6.7386513	55.188023	-67.018394	-48.22005	0.7	8236983	2685.6280419826508
41	-917.0644	-917.0644	-629.7117	-48.196712	6.750672	39.754185	-66.8082	-48.19725	0.6	8438001	2746.9114768505096
42	-947.76447	-947.76447	-1122.8834	-48.174904	6.780766	47.782944	-66.237625	-48.176647	0.8	8638982	2808.868020296097
43	-866.081	-866.081	-850.1464	-48.189445	6.714742	45.412544	-75.58201	-48.19068	0.6	8840001	2870.71692609787
44	-979.0493	-979.0493	-609.5313	-48.169537	6.728977	45.539318	-70.52136	-48.17166	0.7	9041001	2932.999826669693
