Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-52.64516	-52.64516	-196.18939	-42.115288	10.7936945	0.055485357	-56.88535	-42.127323	0.0	196984	80.23268818855286
1	-85.74236	-85.74236	-61.369324	-49.2225	2.7496612	-23.016083	-57.015217	-49.221375	0.0	397991	164.40358781814575
2	-59.271122	-59.271122	-109.84878	-49.39296	2.3382773	-20.926302	-57.55971	-49.392883	0.0	598982	249.95864987373352
3	-63.398647	-63.398647	-71.518196	-49.41764	2.1649823	-22.13051	-58.798897	-49.417843	0.0	799982	337.55140495300293
4	-49.918583	-49.918583	-37.389458	-49.359524	2.2573895	-21.943089	-54.948364	-49.359917	0.0	1000981	427.0683274269104
5	-64.934654	-64.934654	-36.6872	-49.314587	2.304113	-20.72324	-54.809822	-49.314465	0.0	1201991	521.4038558006287
6	-56.10221	-56.10221	-25.403852	-49.34587	2.1210487	-21.87318	-53.370853	-49.346138	0.0	1402981	612.3951642513275
7	-42.43937	-42.43937	-48.119396	-49.359165	2.0488763	-23.552849	-54.311337	-49.359695	0.0	1603990	704.2122156620026
8	-40.42696	-40.42696	-29.759657	-49.36017	2.0043712	-24.019526	-53.167393	-49.360584	0.0	1804983	792.9938185214996
9	-55.69862	-55.69862	-31.623198	-49.39172	1.988953	-27.89284	-53.652966	-49.392174	0.0	2005982	886.5524673461914
10	-40.363564	-40.363564	-55.132328	-49.418194	1.9416329	-28.22771	-52.642532	-49.4185	0.0	2206983	980.1644012928009
11	-33.790325	-33.790325	-9.159263	-49.403454	1.9200776	-28.750195	-52.84374	-49.404175	0.0	2407987	1074.9595971107483
12	-47.070297	-47.070297	-25.07419	-49.3226	2.1639633	-2.7943654	-52.464703	-49.322716	0.0	2608987	1170.4859478473663
13	-41.344395	-41.344395	-44.377567	-49.310482	2.2244148	0.6267656	-52.48801	-49.310406	0.0	2809985	1272.1064834594727
14	-44.670532	-44.670532	-53.533535	-49.31746	2.1927755	1.0608579	-52.564335	-49.317333	0.1	3010990	1373.4989767074585
15	-41.72794	-41.72794	-11.500214	-49.294163	2.1873624	1.3189675	-53.563152	-49.29421	0.0	3211984	1474.1408824920654
16	-49.654716	-49.654716	-33.390995	-49.258446	2.2646632	5.4321837	-52.906445	-49.257896	0.0	3412991	1576.6389682292938
17	-48.12948	-48.12948	-9.647024	-49.254185	2.3896847	2.9661248	-53.19649	-49.254448	0.1	3613982	1675.557784795761
18	-38.558784	-38.558784	-21.407162	-49.248077	2.4352872	6.0071673	-52.934814	-49.248035	0.0	3814981	1774.282321691513
