Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-45.787975	-45.787975	-21.580153	-30.27301	15.976743	14.140361	-69.03829	-30.27769	0.8	196982	57.93524885177612
1	-28.419958	-28.419958	-39.47843	-37.76528	15.335762	7.227507	-74.26736	-37.765297	0.3	397983	113.82921981811523
2	-26.808216	-26.808216	-20.394104	-38.634872	15.791343	8.509016	-67.86771	-38.631653	0.6	598984	170.6772117614746
3	-30.592728	-30.592728	-18.808575	-38.99399	15.76176	8.666939	-81.054726	-38.994366	0.4	799987	230.34300541877747
4	-32.57755	-32.57755	-43.49306	-38.00387	15.843949	16.61527	-75.05474	-38.006046	0.6	1000983	301.08763432502747
5	-38.117085	-38.117085	-44.15039	-37.505608	15.806226	21.545856	-70.53022	-37.50313	0.7	1201981	367.1278302669525
6	-34.06625	-34.06625	-15.628539	-37.951973	15.673976	22.715534	-72.89901	-37.951126	0.6	1402982	434.3283681869507
7	-35.520107	-35.520107	-26.138037	-38.238655	15.749341	31.041327	-74.66541	-38.239292	0.7	1603981	499.57550978660583
8	-38.330997	-38.330997	-40.923477	-38.78043	15.522048	38.996506	-73.11085	-38.783405	0.8	1804981	571.6663210391998
9	-31.4976	-31.4976	-30.21183	-38.934338	15.509842	17.103449	-64.96331	-38.938213	0.8	2005983	642.5927340984344
10	-39.107296	-39.107296	-28.614075	-38.951153	15.486747	18.278177	-78.74934	-38.9554	0.4	2206981	709.9491200447083
11	-37.671707	-37.671707	-25.959661	-39.128624	15.411153	47.550354	-69.73184	-39.131683	0.6	2407981	785.0261073112488
