Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-665.915	-665.915	-417.71536	-48.25695	6.959338	-0.10140741	-107.942444	-48.286545	0.0	196991	61.613624811172485
1	-620.356	-620.356	-446.8589	-49.826553	1.4524467	-13.5396595	-63.751812	-49.826385	0.0	397991	116.31413888931274
2	-689.22217	-689.22217	-600.52716	-49.822437	1.3991009	-14.257563	-59.437267	-49.822117	0.0	598991	180.52534675598145
3	-681.484	-681.484	-729.42926	-49.768513	1.9255195	0.7120559	-58.26737	-49.768494	0.0	799991	243.21564388275146
4	-647.9479	-647.9479	-551.3511	-49.764645	2.0834754	0.80318654	-59.166775	-49.764786	0.0	1000985	310.375111579895
5	-586.8848	-586.8848	-555.1413	-49.74855	2.130453	2.7844002	-55.785465	-49.74855	0.0	1201991	376.16791319847107
6	-614.21014	-614.21014	-453.18253	-49.74025	2.0791674	2.0214791	-57.945286	-49.74025	0.0	1402991	445.261860370636
7	-623.97156	-623.97156	-559.88934	-49.745636	2.0380585	2.6964366	-61.47785	-49.745567	0.0	1603991	520.0555365085602
8	-616.3959	-616.3959	-571.92145	-49.76705	1.883104	2.1931198	-59.092426	-49.766922	0.0	1804988	594.0794868469238
9	-613.4409	-613.4409	-531.2955	-49.78954	1.7468787	2.1329541	-57.961956	-49.78949	0.0	2005991	667.7888746261597
10	-570.8297	-570.8297	-609.93243	-49.799538	1.6664716	1.8218522	-55.712242	-49.799652	0.0	2206991	740.620002746582
11	-667.7686	-667.7686	-419.68155	-49.812565	1.6028359	2.5375102	-57.70157	-49.812496	0.0	2407991	814.2010631561279
12	-589.47644	-589.47644	-562.17535	-49.82868	1.5111393	2.8110595	-56.318596	-49.82869	0.0	2608991	888.7422206401825
13	-594.89984	-594.89984	-558.1389	-49.836857	1.4473475	4.805199	-57.59871	-49.836914	0.0	2809991	967.3455879688263
14	-584.9314	-584.9314	-553.0234	-49.84651	1.3917569	2.8471892	-58.752644	-49.846657	0.0	3010991	1041.8813695907593
15	-561.44775	-561.44775	-562.70654	-49.852108	1.3068682	3.0195844	-56.31583	-49.852123	0.0	3211991	1114.6599848270416
16	-591.64404	-591.64404	-505.337	-49.856987	1.2320086	1.8101921	-55.273952	-49.856987	0.0	3412991	1185.0613377094269
17	-585.4164	-585.4164	-574.4688	-49.85714	1.2082908	1.6475067	-54.515877	-49.857143	0.0	3613983	1255.9465906620026
18	-644.4229	-644.4229	-645.04175	-49.86232	1.1444168	1.6796215	-58.123432	-49.862526	0.0	3814991	1326.417521238327
19	-630.915	-630.915	-647.2794	-49.865013	1.1246624	1.994735	-53.919907	-49.864902	0.0	4015991	1397.820612668991
20	-653.97424	-653.97424	-513.75543	-49.86551	1.1177733	2.3093834	-54.503124	-49.86564	0.0	4216983	1472.7306005954742
21	-623.0593	-623.0593	-556.57135	-49.865166	1.1011417	1.8320544	-57.89444	-49.86514	0.0	4417991	1544.392114162445
22	-618.0984	-618.0984	-557.0059	-49.869198	1.0746653	2.099021	-55.203068	-49.869286	0.0	4618984	1611.8084428310394
23	-662.03326	-662.03326	-490.57733	-49.87191	1.0601058	1.8921993	-56.72683	-49.871933	0.0	4819991	1680.6419954299927
24	-600.5108	-600.5108	-551.5389	-49.87054	1.0549632	2.2466338	-56.163372	-49.870617	0.0	5020991	1752.6916198730469
25	-588.7082	-588.7082	-486.17142	-49.87224	1.0267729	3.0410514	-54.77734	-49.872387	0.0	5221991	1827.733436346054
26	-610.3141	-610.3141	-511.6628	-49.868332	1.0742269	3.088264	-56.42567	-49.86827	0.0	5422991	1897.3426620960236
27	-594.05664	-594.05664	-475.54297	-49.87144	1.0190119	1.9249537	-54.501617	-49.871613	0.0	5623991	1970.4406266212463
28	-570.2213	-570.2213	-572.6943	-49.870495	1.0292103	2.3094637	-54.774456	-49.870537	0.0	5824987	2041.9135649204254
29	-629.07526	-629.07526	-401.9122	-49.87253	1.0132208	2.5810182	-57.431763	-49.872723	0.0	6025982	2114.8342611789703
30	-603.2636	-603.2636	-551.5273	-49.87476	0.9780459	2.5093162	-55.303947	-49.87468	0.0	6226991	2188.7711758613586
31	-599.25696	-599.25696	-686.68304	-49.873795	0.9777657	4.5025086	-54.711178	-49.873833	0.0	6427991	2261.4036433696747
32	-566.6845	-566.6845	-559.2906	-49.871586	0.97376513	2.3920107	-54.809322	-49.871647	0.0	6628991	2337.506240129471
33	-588.15717	-588.15717	-407.78372	-49.874138	0.9510243	3.6968398	-55.619083	-49.874176	0.0	6829991	2408.473693370819
34	-580.97174	-580.97174	-507.8883	-49.87343	0.9658809	2.4888763	-56.311077	-49.873535	0.0	7030991	2483.90239405632
35	-595.5605	-595.5605	-391.69424	-49.874413	0.96705663	4.480233	-55.585155	-49.874454	0.0	7231991	2557.248816013336
36	-536.6332	-536.6332	-476.4076	-49.87689	0.95324093	1.8770796	-53.845463	-49.877	0.0	7432991	2625.6570386886597
37	-582.05396	-582.05396	-505.8665	-49.87793	0.936391	3.0949724	-54.11152	-49.878124	0.0	7633991	2695.9964756965637
38	-562.01276	-562.01276	-445.1962	-49.87816	0.9246162	2.0566163	-54.719517	-49.878242	0.0	7834991	2772.2046930789948
39	-609.0996	-609.0996	-535.4396	-49.8794	0.93885523	4.810595	-57.782955	-49.87951	0.0	8035991	2843.2033126354218
40	-537.88354	-537.88354	-553.4433	-49.88083	0.91102356	4.653159	-54.3387	-49.880997	0.0	8236991	2913.8127915859222
41	-597.7974	-597.7974	-539.00275	-49.882854	0.8703254	-0.29580992	-53.74762	-49.883007	0.0	8437991	2991.129825592041
42	-616.0736	-616.0736	-641.426	-49.885666	0.828871	-9.205992	-53.239243	-49.885784	0.0	8638982	3064.7349574565887
43	-590.8492	-590.8492	-436.6963	-49.88607	0.80707693	-14.156096	-53.219032	-49.886166	0.0	8839987	3140.242691040039
44	-573.70056	-573.70056	-481.40036	-49.8851	0.8147689	-9.85404	-53.52439	-49.885193	0.0	9040991	3215.432929754257
45	-609.37756	-609.37756	-500.04932	-49.883896	0.84163356	-1.4477642	-53.227043	-49.883965	0.0	9241991	3293.778983592987
46	-566.91943	-566.91943	-563.3177	-49.885128	0.8273136	-2.1198027	-53.68583	-49.885197	0.0	9442991	3365.6147327423096
47	-625.2075	-625.2075	-670.22534	-49.885353	0.82994884	-0.41141555	-53.970566	-49.885406	0.0	9643985	3438.349462032318
48	-647.3435	-647.3435	-561.7108	-49.884487	0.8441605	-0.90374404	-53.503242	-49.884544	0.0	9844991	3511.570997238159
49	-573.1101	-573.1101	-465.2904	-49.885086	0.8376851	-1.8269159	-53.59944	-49.885178	0.0	10045991	3585.349599123001
50	-622.58984	-622.58984	-432.27295	-49.88498	0.83444303	2.3982177	-52.977917	-49.885063	0.0	10246991	3657.825809955597
51	-574.0826	-574.0826	-511.597	-49.883434	0.8521904	4.4780293	-53.998028	-49.88356	0.0	10447991	3728.3785202503204
52	-607.2145	-607.2145	-532.40405	-49.883167	0.83553094	-2.5253634	-54.715252	-49.88316	0.0	10648991	3801.883938074112
53	-602.3395	-602.3395	-444.48132	-49.884174	0.81484085	-5.7982035	-53.92784	-49.884205	0.0	10849987	3874.400417327881
54	-615.1089	-615.1089	-487.30292	-49.886677	0.7908207	-6.685959	-53.379246	-49.886726	0.0	11050991	3948.9246475696564
55	-620.0747	-620.0747	-565.10376	-49.886467	0.7667907	-11.958412	-52.83357	-49.886562	0.0	11251991	4023.9211428165436
56	-616.66095	-616.66095	-454.51797	-49.88527	0.76993084	-16.344238	-53.028744	-49.88533	0.0	11452991	4097.8700959682465
57	-536.1959	-536.1959	-428.08	-49.885147	0.7749898	-19.979816	-55.169384	-49.8852	0.0	11653987	4171.110259056091
58	-618.05365	-618.05365	-504.94073	-49.88515	0.769356	-24.542568	-52.616932	-49.88526	0.0	11854991	4241.941293001175
59	-666.6785	-666.6785	-456.01807	-49.884212	0.7749642	-24.057186	-54.318504	-49.884315	0.0	12055991	4315.624830722809
60	-606.5978	-606.5978	-439.59836	-49.887054	0.7648907	-20.95053	-52.63412	-49.88705	0.0	12256991	4391.031158208847
61	-613.9595	-613.9595	-465.16122	-49.88822	0.75703514	-19.399294	-52.927185	-49.88819	0.0	12457983	4465.962842941284
62	-569.5476	-569.5476	-365.26868	-49.888744	0.75828546	-16.02134	-53.441288	-49.888878	0.0	12658991	4541.174924373627
63	-558.84576	-558.84576	-482.6993	-49.88743	0.7621333	-16.598104	-52.9223	-49.88748	0.0	12859991	4614.200090169907
64	-583.2286	-583.2286	-602.1844	-49.886444	0.76787615	-9.602367	-53.44615	-49.886482	0.0	13060987	4689.69119811058
65	-582.1293	-582.1293	-554.7857	-49.886047	0.7837846	-1.3355505	-53.898544	-49.886208	0.0	13261991	4761.56054186821
66	-615.48096	-615.48096	-473.9098	-49.88494	0.80677605	5.535679	-53.443394	-49.885067	0.0	13462991	4838.14110159874
67	-595.4121	-595.4121	-373.75214	-49.884724	0.80856764	8.846047	-54.43729	-49.884785	0.0	13663991	4912.129500627518
68	-560.51227	-560.51227	-359.61307	-49.88515	0.8121636	6.2038	-54.132366	-49.885303	0.0	13864991	4981.794288158417
69	-562.80206	-562.80206	-345.70505	-49.885094	0.7969103	3.0245523	-54.031292	-49.88504	0.0	14065991	5050.600135803223
70	-600.87714	-600.87714	-595.24115	-49.885124	0.7853895	4.755143	-53.962326	-49.88523	0.0	14266989	5120.302558660507
71	-631.89923	-631.89923	-511.7975	-49.885506	0.79525936	9.423533	-54.75621	-49.88551	0.0	14467991	5189.067622184753
72	-562.6107	-562.6107	-384.40964	-49.88361	0.79819304	5.5418115	-53.92067	-49.883648	0.0	14668988	5258.0275757312775
73	-558.5402	-558.5402	-534.835	-49.88444	0.78859854	8.660618	-54.541573	-49.884483	0.0	14869991	5331.101463317871
74	-554.82776	-554.82776	-474.43427	-49.883495	0.7909502	5.260843	-54.032204	-49.883522	0.0	15070991	5400.01850438118
75	-613.28986	-613.28986	-424.98767	-49.883266	0.7983199	7.4761543	-56.648342	-49.883263	0.0	15271991	5470.4034876823425
76	-625.68195	-625.68195	-411.27112	-49.883198	0.78870195	7.1677494	-54.092163	-49.88318	0.0	15472991	5540.562817573547
77	-622.71606	-622.71606	-530.2853	-49.881424	0.79924643	7.579859	-54.88516	-49.88136	0.0	15673991	5612.978129148483
78	-625.8869	-625.8869	-547.6396	-49.882133	0.79085284	7.412828	-53.822422	-49.882095	0.0	15874991	5683.05713558197
79	-586.7929	-586.7929	-632.24384	-49.882694	0.7918921	10.691579	-54.974556	-49.882736	0.0	16075991	5752.415381193161
80	-573.2285	-573.2285	-483.89807	-49.88331	0.78492796	9.696389	-54.241085	-49.883305	0.0	16276983	5825.543972492218
81	-618.8924	-618.8924	-511.8217	-49.883232	0.7843902	4.794374	-56.758556	-49.88327	0.0	16477991	5900.651922941208
82	-543.9204	-543.9204	-510.24353	-49.883595	0.77522504	6.387618	-54.267025	-49.88361	0.0	16678981	5978.6026866436005
83	-502.4856	-502.4856	-285.03244	-49.88149	0.7948026	6.7690253	-53.18431	-49.88153	0.0	16879991	6048.594301939011
84	-542.6664	-542.6664	-594.66565	-49.883606	0.7740582	4.7062025	-53.957657	-49.883636	0.0	17080991	6120.086185693741
85	-556.10376	-556.10376	-506.2953	-49.883774	0.7633247	-2.0190442	-57.762417	-49.883835	0.0	17281983	6191.1503694057465
86	-515.3315	-515.3315	-310.60208	-49.884216	0.76652175	-18.90238	-52.87086	-49.88428	0.0	17482991	6262.324981451035
87	-532.4051	-532.4051	-317.92035	-49.884342	0.7650878	-19.094814	-52.875572	-49.8845	0.0	17683991	6332.846658229828
88	-529.0464	-529.0464	-489.38254	-49.883408	0.7717228	-13.981377	-52.09432	-49.883423	0.0	17884981	6404.171752214432
89	-562.5791	-562.5791	-392.1955	-49.883167	0.7809981	-0.47333628	-52.17028	-49.88331	0.0	18085991	6475.893310546875
90	-538.10626	-538.10626	-339.53516	-49.88274	0.797039	5.8346143	-52.111477	-49.882816	0.0	18286991	6550.942307472229
91	-538.20276	-538.20276	-489.31717	-49.882725	0.7999997	5.5375104	-52.29246	-49.88279	0.0	18487989	6622.800794124603
92	-553.62103	-553.62103	-481.04132	-49.88162	0.80133915	8.757505	-51.829403	-49.88169	0.0	18688991	6694.7244482040405
93	-559.8209	-559.8209	-394.3792	-49.88138	0.8126464	7.09129	-53.24598	-49.881416	0.0	18889991	6767.337367534637
94	-518.29706	-518.29706	-548.2099	-49.88349	0.78070086	4.3782835	-52.54163	-49.88355	0.0	19090991	6839.9382112026215
95	-533.5593	-533.5593	-436.84854	-49.882362	0.7903751	3.3380065	-52.06628	-49.882427	0.0	19291982	6911.322582960129
96	-554.09875	-554.09875	-463.05655	-49.881844	0.797225	6.789272	-51.719994	-49.88185	0.0	19492991	6980.765451431274
97	-551.6064	-551.6064	-453.52136	-49.882305	0.7839895	7.92725	-52.1634	-49.88238	0.0	19693991	7048.304499387741
98	-517.0697	-517.0697	-426.30127	-49.88297	0.7827438	4.5609665	-51.752605	-49.88296	0.0	19894983	7123.648921251297
99	-508.97632	-508.97632	-307.00162	-49.883076	0.7820202	12.328132	-51.79187	-49.883095	0.0	20095982	7194.511662721634
100	-531.4428	-531.4428	-414.24207	-49.883636	0.7787639	7.3178587	-52.608727	-49.88366	0.0	20296989	7262.663367986679
101	-457.04706	-457.04706	-301.57938	-49.883522	0.7811171	6.4948983	-51.96756	-49.88358	0.0	20497989	7329.485380649567
102	-540.0028	-540.0028	-392.6578	-49.884193	0.77353615	3.8860354	-52.359245	-49.884216	0.0	20698991	7396.21755862236
103	-536.427	-536.427	-396.8373	-49.884678	0.7545611	5.674739	-52.191414	-49.88476	0.0	20899991	7464.441534042358
104	-516.8569	-516.8569	-477.8175	-49.88335	0.76444393	10.974759	-52.7025	-49.883453	0.0	21100991	7533.41232585907
105	-508.61923	-508.61923	-373.95145	-49.883186	0.76197654	2.9172618	-52.73483	-49.883312	0.0	21301987	7600.158800840378
106	-553.9922	-553.9922	-376.42694	-49.884186	0.74097764	-7.5086164	-52.517014	-49.884212	0.0	21502991	7666.801181554794
107	-498.8529	-498.8529	-375.89853	-49.882847	0.7442241	-17.618996	-52.162285	-49.88292	0.0	21703991	7733.676878929138
108	-418.20694	-418.20694	-293.21616	-49.881096	0.74748075	-14.2115135	-52.830196	-49.881226	0.0	21904991	7800.076678752899
109	-453.4498	-453.4498	-377.6445	-49.880997	0.75056475	-21.909584	-52.369816	-49.881016	0.0	22105983	7866.526664018631
110	-462.9102	-462.9102	-432.59854	-49.88158	0.748873	-19.315702	-53.239113	-49.881527	0.0	22306990	7933.216910600662
111	-485.20367	-485.20367	-323.18234	-49.88036	0.75098765	-17.222225	-54.46402	-49.880417	0.0	22507981	8000.191288232803
112	-376.38702	-376.38702	-325.01804	-49.879272	0.75502425	-22.859892	-54.502136	-49.879326	0.0	22708981	8066.859874486923
113	-442.55975	-442.55975	-339.9236	-49.879658	0.75231034	-22.456017	-53.454006	-49.879597	0.0	22909991	8133.621647119522
114	-451.24417	-451.24417	-406.6167	-49.87993	0.7467155	-24.437555	-52.491116	-49.880016	0.0	23110983	8198.473174571991
115	-462.9028	-462.9028	-142.09712	-49.878952	0.7523294	-20.664797	-54.102707	-49.878994	0.0	23311982	8263.522589921951
116	-504.3136	-504.3136	-333.46475	-49.879555	0.7484724	-25.800539	-56.123333	-49.879547	0.0	23512989	8329.809729337692
117	-435.40582	-435.40582	-176.89069	-49.8787	0.754909	-20.771828	-55.13923	-49.878696	0.0	23713989	8395.315594434738
118	-398.1761	-398.1761	-168.53946	-49.879116	0.7564624	-21.541277	-52.837563	-49.879173	0.0	23914982	8459.924245595932
119	-436.04898	-436.04898	-231.06876	-49.87899	0.76044697	-20.125027	-53.622383	-49.8791	0.0	24115981	8524.693019151688
120	-410.99933	-410.99933	-435.1461	-49.8794	0.76122856	-22.409134	-53.524204	-49.879303	0.0	24316991	8589.406334877014
121	-394.48734	-394.48734	-350.34518	-49.879234	0.7626462	-21.847185	-54.02786	-49.879276	0.0	24517991	8654.438875436783
122	-454.33466	-454.33466	-297.8755	-49.877884	0.76192623	-22.024714	-53.128174	-49.877895	0.0	24718991	8719.182669878006
123	-405.09726	-405.09726	-370.2266	-49.878113	0.7627415	-24.153614	-53.85539	-49.878105	0.0	24919982	8783.752226352692
124	-466.51474	-466.51474	-212.2549	-49.878757	0.7562561	-24.619297	-52.49659	-49.878803	0.0	25120991	8848.498111248016
125	-441.26065	-441.26065	-280.20068	-49.87819	0.75793374	-26.753695	-53.119972	-49.878124	0.0	25321991	8913.126497507095
126	-446.4516	-446.4516	-389.51224	-49.877026	0.7621141	-22.720451	-52.73907	-49.87708	0.0	25522991	8978.019051551819
