Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-38.32798	-38.32798	0.0	-46.651653	7.9570246	0.011337008	-54.42442	-46.59309	0.0	196981	27.795483112335205
1	-29.309998	-29.309998	0.0	-49.564003	1.1712306	-40.411545	-54.20765	-49.56414	0.0	397981	55.97284197807312
2	-29.767868	-29.767868	0.0	-49.58025	1.0271002	-41.81464	-51.88679	-49.580196	0.0	598981	85.20900535583496
3	-28.158363	-28.158363	0.0	-49.627495	1.0012852	-40.7139	-54.478916	-49.627487	0.0	799982	116.29505038261414
4	-29.463425	-29.463425	0.0	-49.797054	0.6332894	-42.744953	-53.449776	-49.797077	0.0	1000981	147.98825430870056
5	-27.278315	-27.278315	0.0	-49.81284	0.57057256	-44.83197	-51.185028	-49.812775	0.0	1201981	180.84463596343994
6	-31.183174	-31.183174	0.0	-49.796932	0.5980645	-45.210762	-51.199665	-49.79698	0.0	1402982	214.24501037597656
7	-30.071562	-30.071562	0.0	-49.788948	0.603864	-45.09179	-53.343266	-49.789024	0.0	1603981	247.9980022907257
8	-30.466642	-30.466642	0.0	-49.809784	0.5717147	-45.284473	-52.65453	-49.809734	0.0	1804981	282.5418379306793
9	-28.48449	-28.48449	0.0	-49.837578	0.52933055	-45.4586	-51.28984	-49.83755	0.0	2005981	317.6013388633728
10	-27.520676	-27.520676	0.0	-49.81373	0.5747016	-45.364304	-51.404613	-49.813778	0.0	2206984	353.41315841674805
11	-29.237389	-29.237389	0.0	-49.863903	0.49057212	-44.668823	-52.57008	-49.864002	0.0	2407981	389.6626982688904
12	-30.641953	-30.641953	0.0	-49.936405	0.3634989	-44.83514	-50.92873	-49.936394	0.0	2608981	428.58999586105347
13	-39.272488	-39.272488	0.0	-49.960896	0.287442	-45.3433	-54.329998	-49.960907	0.0	2809981	467.04577803611755
14	-29.86824	-29.86824	0.0	-49.964718	0.26463905	-45.050556	-51.62472	-49.964695	0.0	3010981	506.68179535865784
15	-27.23793	-27.23793	0.0	-49.952026	0.30523312	-45.022663	-50.99575	-49.95212	0.0	3211981	546.9149768352509
