Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-7.6	-7.6	0.0	-1.8025783	2.2889733	2.9838505	-17.956587	-1.8022753	0.0	197081	73.99530601501465
1	-1.4	-1.4	0.0	-0.7128714	1.363745	1.8519402	-25.356995	-0.71269447	0.0	398081	136.32347321510315
2	-2.0	-2.0	0.0	-0.37244928	0.7785397	1.5052161	-18.241417	-0.37244633	0.0	599081	205.38806128501892
3	-1.2	-1.2	0.0	-0.37205726	0.68152875	1.5118228	-17.54157	-0.37211633	0.0	799986	273.06103467941284
4	-1.2	-1.2	0.0	-0.35827795	0.5959732	0.8483478	-17.260918	-0.35827687	0.0	1001081	342.3193209171295
5	-0.8	-0.8	0.0	-0.293164	0.5618302	0.6965476	-18.999672	-0.29324675	0.0	1202081	414.43832445144653
6	-1.8	-1.8	0.0	-0.20218061	0.5406604	0.8584784	-18.099697	-0.20223121	0.0	1403081	487.70521235466003
7	-1.8	-1.8	0.0	-0.13577203	0.5356528	1.170196	-21.046877	-0.13578376	0.0	1604081	563.8761420249939
8	-3.6	-3.6	0.0	-0.11933943	0.55806375	0.871186	-18.514292	-0.11944507	0.0	1805081	641.1109490394592
9	-3.8	-3.8	0.0	-0.10505298	0.5422009	1.0613053	-22.748882	-0.105140306	0.0	2006081	716.3477745056152
10	-5.2	-5.2	0.0	-0.12326334	0.5426729	1.1516383	-24.38465	-0.12337864	0.0	2207034	793.465544462204
11	-7.2	-7.2	0.0	-0.09886156	0.59122413	1.0141194	-22.586773	-0.09894656	0.0	2408081	868.6900227069855
12	-2.8	-2.8	0.0	-0.07159978	0.6074104	1.0608699	-23.221867	-0.07164515	0.0	2608989	950.348265171051
13	-6.6	-6.6	0.0	-0.077421755	0.64235944	1.0757511	-22.478031	-0.07741808	0.0	2809981	1025.123993396759
14	-3.2	-3.2	0.0	-0.07011548	0.6551155	1.0017246	-22.214306	-0.0701521	0.0	3011081	1106.0107779502869
15	-2.0	-2.0	0.0	-0.059258744	0.6454379	1.0557625	-25.106724	-0.05932651	0.0	3212081	1187.7354946136475
16	-4.4	-4.4	0.0	-0.059513863	0.6393565	1.2283505	-24.083775	-0.059489585	0.0	3412991	1266.692722082138
17	-4.8	-4.8	0.0	-0.06609112	0.66541386	0.8069058	-24.08094	-0.06611488	0.0	3614081	1347.3652164936066
18	-4.6	-4.6	0.0	-0.06697713	0.6724854	0.8988402	-23.184294	-0.067003876	0.0	3815081	1429.5242524147034
