Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-70.36575	-70.36575	-39.437492	-48.10953	7.1586075	0.0075636283	-54.91567	-48.03036	0.0	196983	30.774625062942505
1	-63.355236	-63.355236	0.0	-49.983166	0.12929407	-48.828197	-50.70598	-49.983044	0.0	397982	65.33811354637146
2	-58.94012	-58.94012	0.0	-49.98997	0.10564894	-48.585194	-50.462437	-49.989967	0.0	598987	101.02384829521179
3	-46.17576	-46.17576	0.0	-49.989025	0.123053506	-48.19502	-50.727524	-49.989006	0.0	799981	137.48150825500488
4	-59.56261	-59.56261	0.0	-49.98624	0.1365085	-48.019543	-50.97394	-49.98624	0.0	1000983	175.7624864578247
5	-52.849346	-52.849346	0.0	-49.9886	0.13916077	-47.82554	-50.652126	-49.988617	0.0	1201981	214.30619311332703
6	-62.304	-62.304	0.0	-49.990623	0.13213876	-47.76098	-50.75901	-49.99059	0.0	1402983	253.4472141265869
7	-51.658745	-51.658745	0.0	-49.99186	0.12981924	-47.669296	-50.817127	-49.99188	0.0	1603983	295.7239758968353
8	-66.54423	-66.54423	0.0	-49.992645	0.12672403	-47.775707	-51.954136	-49.99266	0.0	1804981	336.2905492782593
9	-70.86749	-70.86749	-25.498335	-49.99362	0.11954086	-47.814144	-50.937305	-49.993587	0.0	2005982	377.25495314598083
10	-63.115257	-63.115257	0.0	-49.994164	0.11433218	-47.86065	-50.774	-49.994167	0.0	2206981	422.75997948646545
11	-53.546032	-53.546032	0.0	-49.994404	0.108108506	-48.026375	-50.458954	-49.99446	0.0	2407981	457.9853663444519
12	-59.630768	-59.630768	-60.472355	-49.994663	0.10656262	-48.13411	-50.53811	-49.99467	0.0	2608981	492.87957739830017
13	-60.921207	-60.921207	0.0	-49.990543	0.16081795	-44.734196	-51.0346	-49.990555	0.0	2809981	528.9884569644928
14	-47.346905	-47.346905	0.0	-49.9819	0.29064733	-39.980312	-51.52299	-49.98186	0.0	3010981	564.0399191379547
15	-45.046654	-45.046654	0.0	-49.98037	0.43842503	-33.65533	-53.472027	-49.98036	0.0	3211981	599.6120235919952
16	-48.699886	-48.699886	0.0	-49.982483	0.47141188	-32.439003	-51.405796	-49.982536	0.0	3412981	634.8618268966675
17	-46.719803	-46.719803	0.0	-49.982525	0.48292112	-32.08261	-50.94173	-49.98253	0.0	3613981	672.8526530265808
18	-43.814816	-43.814816	0.0	-49.982273	0.48913375	-31.905592	-50.72998	-49.98223	0.0	3814981	707.3249390125275
19	-52.068703	-52.068703	0.0	-49.983284	0.47594973	-31.948519	-51.095234	-49.983322	0.0	4015983	745.3322460651398
20	-47.39704	-47.39704	0.0	-49.98506	0.45042992	-32.013176	-50.702576	-49.985073	0.0	4216981	786.7176365852356
21	-48.201645	-48.201645	0.0	-49.985237	0.42619097	-31.862305	-50.660534	-49.98522	0.0	4417983	821.5332899093628
22	-42.929115	-42.929115	0.0	-49.98419	0.4462879	-31.64118	-50.57858	-49.984207	0.0	4618981	857.4955916404724
23	-40.031532	-40.031532	0.0	-49.985054	0.4284774	-31.647467	-50.481472	-49.985077	0.0	4819981	893.7808074951172
24	-44.2418	-44.2418	0.0	-49.984596	0.4429475	-31.358238	-50.507088	-49.984577	0.0	5020982	930.5690534114838
25	-43.948917	-43.948917	0.0	-49.986046	0.41167444	-31.513918	-50.5486	-49.986046	0.0	5221981	967.2902503013611
