Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-33.03334	-33.03334	-64.42714	-25.17027	10.822538	0.011337008	-51.37889	-25.158926	0.0	196981	37.84977340698242
1	-33.20059	-33.20059	-4.3751974	-47.29212	3.9188235	-30.486654	-51.934856	-47.29229	0.0	397982	77.79858303070068
2	-20.551626	-20.551626	0.0	-49.99974	0.1125852	-49.20642	-50.893574	-49.99973	0.0	598981	119.65572667121887
3	-22.586426	-22.586426	0.0	-49.99991	0.08925955	-49.252247	-50.704517	-49.99991	0.0	799983	163.87375593185425
4	-15.997842	-15.997842	0.0	-49.999966	0.07432318	-49.610924	-50.40739	-49.999943	0.0	1000981	205.88811588287354
5	-15.340623	-15.340623	0.0	-49.99994	0.06952414	-49.641304	-50.60547	-49.99997	0.0	1201982	248.58017134666443
6	-15.362614	-15.362614	0.0	-49.999928	0.06414383	-49.6753	-50.358543	-49.999966	0.0	1402982	291.39792680740356
7	-16.555876	-16.555876	0.0	-49.99996	0.062146556	-49.712086	-50.440033	-49.999943	0.0	1603981	334.4318928718567
8	-14.241369	-14.241369	0.0	-49.99996	0.060899146	-49.673923	-50.386032	-49.999966	0.0	1804981	376.54768681526184
9	-12.69553	-12.69553	0.0	-49.99995	0.057787344	-49.713814	-50.311287	-49.99997	0.0	2005981	419.98669815063477
10	-15.02312	-15.02312	0.0	-49.99997	0.05748486	-49.734184	-50.257046	-49.999966	0.0	2206981	462.987752199173
11	-11.139624	-11.139624	0.0	-49.999954	0.05656117	-49.7219	-50.266174	-49.99997	0.0	2407981	505.81666803359985
12	-12.942165	-12.942165	0.0	-49.999977	0.055177193	-49.657085	-50.306057	-49.999947	0.0	2608981	549.0375471115112
13	-11.401505	-11.401505	0.0	-49.99995	0.054067675	-49.682766	-50.30423	-49.999977	0.0	2809981	592.1144812107086
14	-10.946868	-10.946868	0.0	-49.999966	0.053094182	-49.731266	-50.283634	-49.99997	0.0	3010981	634.6852610111237
15	-14.668903	-14.668903	0.0	-49.99997	0.052275114	-49.68634	-50.32438	-49.99997	0.0	3211981	678.231285572052
16	-14.755331	-14.755331	0.0	-49.999985	0.0528251	-49.69995	-50.368107	-49.99997	0.0	3412981	721.2882494926453
