Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-113.30968	-113.30968	-20.263718	-44.78782	9.346121	-0.099633664	-102.743454	-44.794582	0.0	196981	86.07196712493896
1	-122.69925	-122.69925	-9.381346	-49.922874	0.54104936	-37.817596	-68.02475	-49.92306	0.0	397982	173.97249364852905
2	-107.36283	-107.36283	-10.252208	-49.94162	0.68784165	-35.004074	-57.494965	-49.94158	0.0	598981	260.75712609291077
3	-112.17807	-112.17807	-28.941687	-49.9422	0.80204815	-34.135307	-59.91082	-49.94236	0.0	799982	345.1275029182434
4	-114.679825	-114.679825	-13.592841	-49.950832	0.69261706	-34.618546	-55.69407	-49.950874	0.0	1000981	433.0449197292328
5	-111.458664	-111.458664	-14.907978	-49.948513	0.73887306	-30.212667	-54.17009	-49.948593	0.0	1201984	521.3116610050201
6	-114.53585	-114.53585	-4.6810665	-49.92839	0.8157519	-29.346735	-53.343845	-49.928368	0.0	1402982	608.9456548690796
7	-109.88002	-109.88002	-5.66447	-49.89718	0.9534292	-33.029995	-53.624557	-49.897133	0.0	1603982	696.0473418235779
8	-110.66067	-110.66067	-18.981022	-49.90544	0.9300481	-34.60288	-58.167053	-49.905533	0.0	1804982	783.6331844329834
9	-113.07128	-113.07128	-12.392104	-49.923157	0.78693986	-35.173622	-55.897545	-49.923103	0.0	2005982	872.0669600963593
10	-110.93418	-110.93418	-11.279918	-49.933876	0.64755553	-37.72778	-56.088123	-49.93389	0.0	2206982	958.6681070327759
11	-109.914894	-109.914894	-10.374587	-49.942623	0.58970755	-38.488857	-55.455627	-49.942677	0.0	2407981	1045.984738111496
12	-110.29737	-110.29737	-7.9584675	-49.942383	0.5829177	-38.710777	-53.36794	-49.942394	0.0	2608981	1133.420154094696
13	-113.1677	-113.1677	-9.165753	-49.943516	0.5680175	-39.07294	-60.533413	-49.943478	0.0	2809985	1221.354340314865
14	-110.35049	-110.35049	-8.045248	-49.93697	0.6208362	-39.011757	-60.62974	-49.936928	0.0	3010982	1309.339467048645
15	-113.27993	-113.27993	-6.5569487	-49.936314	0.65378624	-38.608067	-56.093285	-49.936283	0.0	3211982	1397.0414505004883
16	-109.93039	-109.93039	-7.5394588	-49.94151	0.60938543	-39.16982	-53.080692	-49.941498	0.0	3412981	1484.52592587471
17	-118.59018	-118.59018	-29.277193	-49.941517	0.6072472	-39.13574	-53.548428	-49.941456	0.0	3613986	1571.4786443710327
18	-114.05584	-114.05584	-18.337154	-49.943523	0.5865664	-38.99647	-60.259247	-49.943676	0.0	3814981	1659.481811285019
19	-116.52041	-116.52041	-3.2546494	-49.94198	0.576023	-39.267307	-55.917526	-49.941853	0.0	4015981	1747.1293466091156
20	-113.64147	-113.64147	-7.9416428	-49.94028	0.5810932	-39.77455	-61.442513	-49.94041	0.0	4216982	1833.1973240375519
21	-112.4112	-112.4112	-8.922646	-49.94394	0.56190455	-39.53056	-54.98359	-49.943897	0.0	4417983	1920.966201543808
22	-111.96304	-111.96304	-9.539028	-49.941257	0.5685116	-39.60356	-55.885384	-49.94131	0.0	4618981	2008.9169940948486
23	-112.990105	-112.990105	-10.406762	-49.942802	0.56570184	-39.260498	-55.010525	-49.942776	0.0	4819983	2096.384857416153
24	-119.21195	-119.21195	-10.678985	-49.945187	0.5471452	-38.95786	-68.729965	-49.945225	0.0	5020984	2181.820778608322
25	-112.54758	-112.54758	-13.002561	-49.94815	0.53063273	-39.153927	-52.648354	-49.94817	0.0	5221983	2269.4887759685516
26	-114.31394	-114.31394	-10.365203	-49.94964	0.51716954	-38.968727	-54.146015	-49.949577	0.0	5422982	2356.290135383606
27	-111.28942	-111.28942	-10.39502	-49.94492	0.55096316	-38.638992	-60.49667	-49.944897	0.0	5623982	2442.1740486621857
28	-118.29451	-118.29451	-13.6219015	-49.943268	0.584383	-38.53698	-75.16339	-49.94332	0.0	5824983	2530.191874027252
29	-116.06052	-116.06052	-12.934713	-49.941223	0.5858744	-38.88451	-54.554108	-49.94117	0.0	6025982	2616.9113397598267
30	-116.52442	-116.52442	-15.551713	-49.943104	0.5679792	-39.512775	-54.7503	-49.94315	0.0	6226982	2704.278781414032
31	-116.32086	-116.32086	-8.536256	-49.943665	0.5696262	-39.63256	-52.50865	-49.94362	0.0	6427981	2792.7791833877563
