Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-163.66866	-163.66866	-93.54116	-38.94005	14.450861	5.573862	-190.645	-38.94789	0.0	196987	113.56208872795105
1	-213.8506	-213.8506	-257.98096	-43.28853	11.401309	4.325904	-81.51297	-43.289444	0.0	397982	236.2342565059662
2	-188.20299	-188.20299	-139.15172	-47.225357	6.3772135	-4.8262577	-93.842445	-47.22546	0.0	598982	327.208110332489
3	-160.99408	-160.99408	-142.43727	-48.89163	3.581643	-9.930698	-66.30223	-48.892593	0.0	799984	426.0495638847351
4	-179.31235	-179.31235	-121.575935	-49.08732	3.261643	-10.277193	-62.255054	-49.087284	0.0	1000985	525.4991447925568
5	-199.55118	-199.55118	-123.12002	-49.20338	2.9508364	-13.269828	-60.770775	-49.203148	0.0	1201981	623.0054109096527
6	-156.33199	-156.33199	-79.643265	-49.33143	2.6237676	-16.26416	-59.711422	-49.331608	0.0	1402983	720.1922106742859
7	-161.03653	-161.03653	-107.82329	-49.410965	2.4650176	-14.62516	-56.607815	-49.410797	0.0	1603981	819.9959919452667
8	-194.02592	-194.02592	-99.470825	-49.455753	2.3863087	-14.87794	-59.19979	-49.45568	0.0	1804982	922.8056499958038
9	-165.22092	-165.22092	-75.47468	-49.483562	2.312342	-13.557894	-56.992302	-49.483185	0.0	2005982	1027.7327673435211
10	-176.00204	-176.00204	-61.609985	-49.506557	2.2854729	-12.91937	-59.49839	-49.506786	0.0	2206981	1131.5830445289612
11	-173.16125	-173.16125	-78.59295	-49.48839	2.3479428	-15.76385	-57.466885	-49.488403	0.0	2407984	1229.5829751491547
12	-154.76819	-154.76819	-66.51627	-49.486023	2.3294437	-19.065659	-56.495678	-49.48626	0.0	2608983	1328.7136812210083
13	-171.9804	-171.9804	-66.76409	-49.51431	2.1938348	-21.269218	-57.88482	-49.51439	0.0	2809984	1431.6285202503204
14	-181.88768	-181.88768	-100.7775	-49.50553	2.1708684	-22.87178	-56.664825	-49.505764	0.0	3010983	1536.0491800308228
