Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-10.728049	-10.728049	0.0	-6.331396	6.17155	7.7420025	-53.14379	-6.3382244	0.0	196991	108.02625775337219
1	-7.8053265	-7.8053265	0.0	-7.9174995	7.221838	6.7974544	-59.41153	-7.916711	0.0	397991	214.6516091823578
2	-5.128723	-5.128723	0.0	-8.4581	7.3982325	5.9034066	-69.88982	-8.457221	0.0	598991	322.5169289112091
3	-5.673492	-5.673492	0.0	-9.373534	7.435263	3.761508	-61.728905	-9.372487	0.0	799991	431.3525137901306
4	-9.447945	-9.447945	0.0	-9.787555	7.202638	5.3841944	-62.670383	-9.786094	0.0	1000991	556.9564867019653
5	-6.369498	-6.369498	-8.384584	-10.195441	6.8845243	2.7593844	-92.45499	-10.194868	0.0	1201991	672.093997001648
6	-7.402649	-7.402649	-5.0401607	-10.31017	6.7700143	1.8429223	-61.197826	-10.310146	0.0	1402991	786.5486373901367
7	-4.592662	-4.592662	-9.221959	-10.074877	6.556985	0.6827115	-64.44548	-10.074385	0.0	1603991	903.4072291851044
8	-12.996869	-12.996869	0.0	-9.633909	6.4195466	1.0922017	-81.59243	-9.634124	0.0	1804991	1015.1044130325317
9	-10.54016	-10.54016	-3.8045318	-9.189711	6.365258	0.020661253	-60.206615	-9.18964	0.0	2005983	1130.8626563549042
10	-8.56853	-8.56853	-4.0761914	-8.898287	6.3793516	0.33578062	-66.34462	-8.899172	0.0	2206987	1237.9626724720001
11	-10.29938	-10.29938	0.0	-8.696815	5.707121	0.22930999	-77.121185	-8.697701	0.0	2407991	1351.6377441883087
12	-4.096445	-4.096445	-4.4247594	-9.566868	5.665465	-0.7553727	-66.78203	-9.565632	0.0	2608991	1473.1378421783447
13	-7.114789	-7.114789	0.0	-11.343258	5.8449397	-1.5134473	-63.727352	-11.340253	0.0	2809991	1582.3238332271576
14	-5.4643226	-5.4643226	-5.295434	-12.926465	6.42438	-0.5021516	-64.53185	-12.925413	0.0	3010991	1692.3092956542969
15	-9.410373	-9.410373	0.0	-14.499074	6.985427	0.90944636	-63.952915	-14.49787	0.0	3211991	1801.4794692993164
16	-11.008465	-11.008465	-3.9178383	-16.246382	7.515245	1.5434761	-66.98199	-16.246132	0.0	3412990	1914.3000993728638
17	-2.7747254	-2.7747254	-5.829331	-17.702354	7.995793	1.3173811	-64.76687	-17.702118	0.0	3613991	2031.620212316513
18	-8.275898	-8.275898	0.0	-18.459587	8.206646	0.5756482	-65.110756	-18.459503	0.0	3814991	2141.042406797409
19	-11.295446	-11.295446	-0.85755444	-18.976229	8.31308	1.3745335	-63.42614	-18.976446	0.1	4015983	2261.9210436344147
20	-8.3169365	-8.3169365	0.0	-19.282578	8.570018	3.964904	-70.05795	-19.282887	0.0	4216991	2375.6194319725037
