Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-180.74321	-180.74321	-534.6398	-29.688377	21.684765	13.506943	-123.79786	-29.719196	0.0	196991	873.427375793457
1	-114.07795	-114.07795	-208.57387	-30.12665	21.97329	19.909157	-75.49266	-30.131666	0.0	397989	1967.6751651763916
2	-130.9057	-130.9057	-567.41394	-27.62994	23.444088	23.838623	-80.66565	-27.631264	0.0	598986	3053.6625447273254
3	-110.33451	-110.33451	-442.79813	-28.781898	23.077175	19.791395	-85.39457	-28.781376	0.0	799991	4279.0123291015625
4	-128.31468	-128.31468	-257.58084	-28.188892	23.093586	22.921478	-82.154816	-28.189611	0.0	1000985	5431.608866691589
5	-142.40742	-142.40742	-416.4205	-29.228827	22.540268	25.539673	-74.96525	-29.227943	0.0	1201991	6243.330147027969
6	-68.45352	-68.45352	-444.3345	-29.317484	22.535488	16.385775	-89.52793	-29.317322	0.0	1402990	7260.830547332764
7	-101.762695	-101.762695	-467.90567	-28.709877	22.5889	35.97379	-78.77695	-28.708067	0.0	1603982	8201.081245183945
8	-103.42912	-103.42912	-487.79803	-28.76852	22.556925	26.111572	-101.071304	-28.76693	0.0	1804992	9277.856150627136
9	-71.9875	-71.9875	-211.62714	-28.915297	22.369549	20.260256	-80.06508	-28.913836	0.0	2005991	10465.325135707855
10	-148.53525	-148.53525	-568.93115	-28.906553	22.25293	37.86699	-82.02654	-28.905045	0.0	2206985	11159.522562265396
11	-89.33611	-89.33611	-564.5756	-28.984793	22.287827	26.968138	-76.65076	-28.985195	0.0	2407984	11860.51493358612
12	-74.4987	-74.4987	-142.02797	-28.63442	22.357124	25.314846	-68.07231	-28.633184	0.0	2608984	13565.395278453827
13	-121.398575	-121.398575	-217.11899	-28.279305	22.421606	19.307558	-93.03273	-28.27777	0.0	2809981	14212.26306605339
14	-66.60419	-66.60419	-193.16275	-28.584322	22.29388	17.966064	-65.71403	-28.582527	0.0	3010985	15181.888672828674
15	-66.10408	-66.10408	-346.21066	-28.520924	22.245348	15.544312	-77.41443	-28.518566	0.0	3211991	16163.274852752686
16	-97.75078	-97.75078	-238.8067	-28.647667	22.131222	21.35062	-77.32384	-28.647175	0.0	3412983	17228.338886737823
17	-77.10781	-77.10781	-279.58725	-28.428858	22.229153	25.128565	-101.001656	-28.427727	0.0	3613985	18128.055202007294
18	-83.12791	-83.12791	-299.64627	-28.527401	22.081083	27.486715	-70.78149	-28.527624	0.0	3814991	19199.74122619629
19	-68.73693	-68.73693	-293.10352	-28.518347	21.978817	16.048418	-82.54137	-28.517511	0.0	4015983	19981.698739290237
20	-81.839325	-81.839325	-146.71931	-28.547447	21.90704	19.010086	-75.191246	-28.547009	0.0	4216984	20727.01810479164
