Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-14.418073	-14.418073	0.0	-23.114197	15.8645735	4.3335276	-55.394672	-23.121723	0.0	196981	87.93158268928528
1	-10.758173	-10.758173	0.0	-10.015322	12.064395	9.937352	-53.26919	-10.014956	0.0	397981	175.36598014831543
2	-14.079209	-14.079209	0.0	-12.70132	11.405434	9.598559	-54.100857	-12.70124	0.0	598981	262.1999559402466
3	-16.020588	-16.020588	0.0	-22.837355	12.030485	4.01916	-61.294094	-22.836693	0.0	799981	349.4682478904724
4	-13.045393	-13.045393	0.0	-18.556824	13.4516535	36.831635	-55.302162	-18.557144	0.0	1000981	435.1691086292267
5	-12.063735	-12.063735	0.0	-26.635107	13.180927	1.6419094	-57.641056	-26.635202	0.0	1201981	522.5371530056
6	-10.885684	-10.885684	0.0	-16.284483	13.426775	7.785566	-54.5874	-16.284367	0.0	1402981	610.855397939682
7	-12.119436	-12.119436	0.0	-11.326204	12.971294	4.046974	-55.936428	-11.326027	0.0	1603981	697.4566118717194
8	-10.8494215	-10.8494215	0.0	-11.65567	11.570045	2.3866518	-52.786186	-11.655202	0.0	1804981	784.5412001609802
9	-13.845878	-13.845878	0.0	-13.259623	11.313511	3.8922055	-52.581284	-13.259102	0.0	2005981	871.6593477725983
10	-11.755167	-11.755167	0.0	-9.448354	11.010058	3.6662254	-52.88337	-9.448356	0.0	2206981	959.3438258171082
11	-13.539214	-13.539214	0.0	-12.493867	12.265039	3.590732	-54.96356	-12.494282	0.0	2407981	1047.4124376773834
12	-12.085125	-12.085125	0.0	-17.394388	12.014546	4.505309	-53.445683	-17.394869	0.0	2608981	1134.6966660022736
13	-14.664143	-14.664143	0.0	-29.85261	12.671923	28.450825	-57.27532	-29.853905	0.0	2809983	1221.7149283885956
14	-14.811614	-14.811614	0.0	-42.834694	7.533977	1.9240279	-57.007347	-42.835922	0.0	3010981	1309.46621632576
15	-13.590372	-13.590372	0.0	-42.122185	8.162035	2.2652526	-62.874477	-42.122486	0.0	3211981	1396.2676753997803
16	-15.060438	-15.060438	0.0	-35.82898	12.420784	19.925802	-56.141174	-35.825626	0.0	3412981	1484.219249010086
17	-13.139762	-13.139762	-4.566612	-34.319122	11.987163	10.857364	-67.861534	-34.319206	0.0	3613982	1571.7717204093933
18	-18.53123	-18.53123	-18.910479	-44.803005	6.907003	1.8869017	-112.994286	-44.801643	0.0	3814981	1659.9715013504028
19	-12.681729	-12.681729	-14.282971	-46.678833	5.500996	2.8459399	-66.2186	-46.67832	0.0	4015981	1747.939645767212
20	-11.453155	-11.453155	0.0	-47.041466	5.466883	2.1215792	-57.640335	-47.041294	0.0	4216981	1835.624433040619
21	-12.25539	-12.25539	0.0	-46.431133	6.0596204	2.5452468	-57.044407	-46.430767	0.0	4417981	1923.2423796653748
22	-11.792224	-11.792224	0.0	-47.659607	4.986151	2.015206	-60.510235	-47.6592	0.0	4618981	2010.176969051361
23	-14.246233	-14.246233	0.0	-47.860775	4.776553	1.8886913	-72.65817	-47.861282	0.0	4819981	2098.111792087555
24	-11.298229	-11.298229	0.0	-47.968033	4.592039	2.392171	-59.213657	-47.9684	0.0	5020981	2186.3630549907684
25	-12.682116	-12.682116	0.0	-47.80996	4.693413	2.6042542	-58.816784	-47.809834	0.0	5221981	2273.9308660030365
26	-15.513847	-15.513847	0.0	-48.07783	4.5526342	2.1366365	-71.83527	-48.07747	0.0	5422981	2361.7489347457886
27	-13.133881	-13.133881	0.0	-48.35725	4.3602376	2.3011765	-56.571636	-48.357483	0.0	5623981	2448.050123691559
28	-13.172224	-13.172224	0.0	-48.085045	4.500506	2.133388	-72.03604	-48.084988	0.0	5824981	2534.9022846221924
