Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-10.937819	-10.937819	0.0	-20.265495	10.491677	0.011337008	-52.52552	-20.252623	0.0	196981	29.07144856452942
1	-10.47247	-10.47247	0.0	-21.421734	13.86621	2.0346458	-53.438454	-21.42075	0.0	397981	58.97096824645996
2	-10.134097	-10.134097	0.0	-15.609979	6.8832865	2.553585	-36.050896	-15.60987	0.0	598981	90.3400604724884
3	-10.143416	-10.143416	0.0	-20.70231	8.657044	3.7204301	-41.64671	-20.701853	0.0	799981	123.10516381263733
4	-10.400418	-10.400418	0.0	-30.923567	11.31311	4.1181054	-54.136345	-30.923515	0.0	1000981	156.35727858543396
5	-10.409433	-10.409433	0.0	-25.79328	11.617442	7.729704	-54.459362	-25.792774	0.0	1201981	189.90542578697205
6	-10.426909	-10.426909	0.0	-45.79312	7.815966	4.5034337	-54.218967	-45.794132	0.0	1402981	224.69668292999268
7	-10.554904	-10.554904	0.0	-42.27723	10.102229	6.8405747	-53.604282	-42.276897	0.0	1603981	258.68813943862915
8	-11.12106	-11.12106	0.0	-29.486012	9.037785	7.424105	-53.278202	-29.485489	0.0	1804981	293.92263102531433
9	-9.831215	-9.831215	0.0	-36.94506	8.724389	5.249514	-52.87848	-36.944286	0.0	2005981	328.49680757522583
10	-10.247633	-10.247633	0.0	-40.822365	8.645512	6.255221	-53.64382	-40.82116	0.0	2206981	363.0826177597046
11	-9.806876	-9.806876	0.0	-41.231915	8.486366	7.483882	-56.116375	-41.23125	0.0	2407981	398.47688150405884
12	-10.201282	-10.201282	0.0	-36.27415	10.07707	8.68364	-53.87662	-36.274208	0.0	2608981	434.4296793937683
13	-10.116416	-10.116416	0.0	-34.105145	9.6943445	7.5376782	-55.30154	-34.10492	0.0	2809981	470.7128703594208
14	-10.2650585	-10.2650585	0.0	-32.894672	10.233867	8.101015	-54.679455	-32.89417	0.0	3010981	507.66381096839905
15	-10.157871	-10.157871	0.0	-29.583668	10.832916	8.994576	-55.15953	-29.583445	0.0	3211981	542.7376306056976
16	-10.392351	-10.392351	0.0	-29.451183	10.867114	8.428761	-54.723938	-29.450855	0.0	3412981	578.9319887161255
17	-10.259832	-10.259832	0.0	-28.456562	10.993107	10.502527	-54.77464	-28.457117	0.0	3613981	617.3049538135529
18	-10.454185	-10.454185	0.0	-27.645725	11.028453	14.652044	-55.61343	-27.644783	0.0	3814981	654.1669960021973
19	-10.470798	-10.470798	0.0	-26.638786	11.274409	8.058435	-55.919395	-26.638487	0.0	4015982	689.6717648506165
20	-10.233765	-10.233765	0.0	-25.740503	11.135314	8.30001	-55.710037	-25.741228	0.0	4216981	726.6126940250397
21	-10.775273	-10.775273	0.0	-24.792389	10.821119	8.0512085	-54.488544	-24.791931	0.0	4417981	762.7735035419464
22	-10.266075	-10.266075	0.0	-24.479319	10.539684	7.2830715	-54.077316	-24.47887	0.0	4618981	799.336189031601
23	-10.157219	-10.157219	0.0	-23.412191	9.963422	7.433221	-54.792515	-23.410751	0.0	4819981	836.5265555381775
24	-10.190669	-10.190669	0.0	-23.331207	9.515132	9.715449	-54.013786	-23.330029	0.0	5020981	873.7815206050873
25	-11.46175	-11.46175	0.0	-22.790842	9.025141	7.9333572	-54.390377	-22.790531	0.0	5221981	913.2616558074951
26	-10.134974	-10.134974	0.0	-29.89968	8.294661	7.709297	-54.247833	-29.8991	0.0	5422981	949.4607899188995
27	-10.32292	-10.32292	0.0	-33.569557	7.861535	8.286952	-53.9835	-33.56947	0.0	5623981	987.2290632724762
28	-10.256018	-10.256018	0.0	-33.180954	7.787928	8.62325	-53.151836	-33.18119	0.0	5824982	1023.6250922679901
29	-10.156132	-10.156132	0.0	-34.678032	7.6372037	7.8367467	-53.852264	-34.677666	0.0	6025981	1062.528024673462
30	-10.589725	-10.589725	0.0	-38.247135	7.4298244	9.115094	-55.41696	-38.246956	0.0	6226981	1099.53107047081
31	-10.601636	-10.601636	0.0	-40.18572	7.283496	6.987326	-54.31017	-40.185677	0.0	6427981	1138.9375531673431
32	-10.201516	-10.201516	0.0	-39.926777	7.3015604	15.513302	-54.427696	-39.927265	0.0	6628981	1175.8451809883118
33	-10.197418	-10.197418	0.0	-40.286064	7.149822	5.9899087	-54.207264	-40.285713	0.0	6829981	1212.6214137077332
34	-10.210832	-10.210832	0.0	-42.9367	6.8674936	5.834756	-55.958466	-42.936386	0.0	7030981	1249.3953580856323
35	-8.009614	-8.009614	0.0	-46.629677	6.3321486	6.3823657	-55.607445	-46.628773	0.0	7231981	1286.9408757686615
36	-6.964853	-6.964853	0.0	-49.19786	4.147747	4.422239	-55.78938	-49.19748	0.0	7432983	1324.7498154640198
37	-7.4415264	-7.4415264	0.0	-49.681004	1.5246394	-20.820316	-54.441994	-49.68084	0.0	7633981	1362.2621793746948
38	-7.4153185	-7.4153185	0.0	-49.681576	1.4567984	-33.285423	-54.384293	-49.681736	0.0	7834981	1399.9035007953644
39	-8.881677	-8.881677	0.0	-49.695133	1.4080172	-32.99422	-54.658302	-49.69535	0.0	8035981	1437.2679154872894
40	-9.409584	-9.409584	0.0	-49.73442	1.2747657	-32.40522	-56.18136	-49.734505	0.0	8236981	1474.5630249977112
41	-8.027785	-8.027785	0.0	-49.74517	1.2269744	-34.179462	-54.484585	-49.74526	0.0	8437982	1512.794765472412
42	-7.3906054	-7.3906054	0.0	-49.75286	1.1790549	-34.980564	-54.90226	-49.753056	0.0	8638981	1550.042516708374
43	-8.154956	-8.154956	0.0	-49.73695	1.2024413	-35.107426	-54.449184	-49.737072	0.0	8839981	1587.9617319107056
44	-6.057532	-6.057532	0.0	-49.730404	1.1993678	-34.528423	-53.605125	-49.73045	0.0	9040981	1625.0318386554718
45	-7.4004016	-7.4004016	0.0	-49.728966	1.1682192	-35.401104	-54.249775	-49.729073	0.0	9241981	1662.903879404068
46	-5.380792	-5.380792	0.0	-49.70906	1.208864	-34.904922	-54.897644	-49.70914	0.0	9442982	1700.0987367630005
47	-8.625653	-8.625653	0.0	-49.668663	1.315821	-35.380142	-55.318665	-49.668636	0.0	9643981	1739.0437033176422
48	-3.7121332	-3.7121332	0.0	-49.628036	1.4210079	-35.63691	-53.775352	-49.628147	0.0	9844981	1775.5421471595764
49	-7.9641657	-7.9641657	0.0	-49.613422	1.4427873	-35.89688	-54.274414	-49.61347	0.0	10045981	1813.5800545215607
