Epoch	EpRet	EpRealRet	TestEpRet	AverageQ1	StdQ1	MaxQ1	MinQ1	Q2	TestSuccess	TotalEnvInteracts	TotalTime
0	-1010.5623	-1010.5623	-1210.4751	-47.928707	6.690431	-0.09932889	-167.15643	-47.910053	0.0	197001	37.46081185340881
1	-958.7759	-958.7759	-1383.5098	-49.794254	1.3828489	-13.334742	-54.840473	-49.794636	0.0	398001	73.61547374725342
2	-1112.7677	-1112.7677	-1225.4027	-49.808865	1.4623436	-11.4519615	-56.962284	-49.80885	0.0	598985	108.59744453430176
3	-1166.2906	-1166.2906	-1216.0299	-49.831917	1.2780905	-15.579684	-55.659573	-49.83183	0.0	799981	145.54622602462769
4	-904.0656	-904.0656	-475.6048	-49.83986	1.1300411	-17.647787	-55.221172	-49.84008	0.0	1001001	181.9554681777954
5	-709.8301	-709.8301	-497.74667	-49.84444	1.0508928	-21.958418	-54.06154	-49.844574	0.0	1201981	218.27180361747742
6	-706.38226	-706.38226	-417.3236	-49.849056	1.0483788	-22.78063	-54.773888	-49.849087	0.0	1403001	254.88646173477173
7	-888.2924	-888.2924	-448.63333	-49.861588	0.96816033	-23.012209	-53.36451	-49.861668	0.0	1603987	292.8950252532959
8	-654.2146	-654.2146	-362.02344	-49.86806	0.8968383	-26.982866	-53.464165	-49.86825	0.0	1804995	330.0076253414154
9	-791.1077	-791.1077	-692.2686	-49.86126	0.8735265	-30.147303	-53.436085	-49.861412	0.0	2006001	369.7126135826111
10	-848.9467	-848.9467	-698.3572	-49.857594	0.85377836	-31.471127	-53.826588	-49.857452	0.0	2207001	409.0718250274658
11	-775.10443	-775.10443	-745.6596	-49.850037	0.87160933	-30.67173	-53.851067	-49.850163	0.0	2408001	445.55088806152344
12	-936.79517	-936.79517	-621.6956	-49.841248	0.8943512	-29.770899	-54.211517	-49.841248	0.0	2608985	482.2625367641449
13	-742.42474	-742.42474	-448.03125	-49.833168	0.9116824	-22.755415	-54.718243	-49.83306	0.0	2810001	518.7947449684143
14	-750.2321	-750.2321	-515.29785	-49.82857	0.94010025	-17.350075	-53.596897	-49.828457	0.1	3010981	556.6934971809387
15	-804.0167	-804.0167	-293.8142	-49.829567	0.9402048	-12.472531	-53.737003	-49.8297	0.1	3211981	595.7130422592163
16	-730.86206	-730.86206	-504.40265	-49.827938	0.93819535	6.4450355	-57.91913	-49.82816	0.0	3412990	634.7738332748413
17	-584.4135	-584.4135	-383.87323	-49.824276	0.9652931	-2.3294337	-55.95188	-49.824207	0.2	3613991	674.8346033096313
18	-667.46014	-667.46014	-171.93362	-49.810734	0.9991832	-9.236427	-53.87303	-49.81055	0.0	3815001	711.9125053882599
19	-522.15314	-522.15314	-293.3005	-49.79407	1.0766046	-7.977353	-57.59821	-49.793877	0.0	4015984	749.4446992874146
20	-622.44324	-622.44324	-204.09544	-49.779858	1.1482552	-6.5160785	-53.676174	-49.77952	0.0	4216988	787.4768991470337
21	-588.3695	-588.3695	-250.43106	-49.763077	1.2221862	0.15785006	-55.02643	-49.762764	0.3	4417989	825.5747847557068
22	-615.6438	-615.6438	-202.15836	-49.747906	1.2806506	2.0518248	-56.000126	-49.74752	0.2	4618991	862.7706942558289
23	-517.1115	-517.1115	0.43231067	-49.740013	1.3441789	4.292337	-54.458103	-49.739704	0.3	4819988	900.8609807491302
24	-614.25684	-614.25684	-258.98114	-49.72443	1.4897689	2.4023008	-53.778522	-49.724224	0.1	5021001	938.0238208770752
25	-505.83917	-505.83917	-283.37854	-49.711308	1.5706338	19.051851	-53.898636	-49.7111	0.0	5221994	974.5725860595703
26	-503.506	-503.506	-116.83061	-49.68315	1.7880381	17.978094	-55.25454	-49.68288	0.4	5423001	1012.2206158638
27	-629.35706	-629.35706	-24.999352	-49.669086	1.9005426	18.108952	-53.4004	-49.66905	0.0	5624001	1052.060727596283
28	-549.73895	-549.73895	-22.527395	-49.673832	1.9614807	22.279213	-53.512405	-49.673664	0.3	5824987	1089.8951387405396
29	-478.5608	-478.5608	-259.41306	-49.665565	2.0482395	25.966879	-54.69239	-49.665295	0.1	6025995	1127.5545499324799
30	-534.84424	-534.84424	-123.03771	-49.643272	2.1036863	18.743412	-54.007343	-49.643185	0.1	6226981	1164.348504781723
31	-491.31775	-491.31775	-64.32657	-49.636127	2.1469395	21.435686	-53.570904	-49.636032	0.1	6427990	1201.2192523479462
32	-507.31134	-507.31134	-3.361308	-49.63747	2.1450684	17.256006	-53.81815	-49.637325	0.2	6628983	1238.2098536491394
33	-475.58954	-475.58954	-149.69966	-49.631386	2.1579688	18.599443	-57.1092	-49.63115	0.3	6830001	1275.1021025180817
34	-530.45374	-530.45374	-184.55223	-49.619198	2.2154083	20.70369	-53.699837	-49.61892	0.2	7030987	1311.8044395446777
35	-557.57385	-557.57385	-109.51455	-49.607143	2.2514145	18.909664	-54.507393	-49.60724	0.2	7231982	1348.436840057373
36	-560.24255	-560.24255	-89.189186	-49.59941	2.316116	26.521183	-54.36701	-49.59899	0.3	7432982	1384.919728755951
37	-571.76196	-571.76196	-36.73518	-49.61461	2.23217	27.76654	-53.654957	-49.614468	0.1	7633981	1422.069700717926
38	-376.09827	-376.09827	1.4860129	-49.61981	2.2109911	26.662312	-55.410255	-49.619843	0.0	7834991	1458.6894960403442
39	-467.69528	-467.69528	-2.5299246	-49.62452	2.1700954	25.922338	-53.84311	-49.624565	0.1	8035982	1498.9197072982788
40	-553.3718	-553.3718	-21.845695	-49.627083	2.203203	39.11364	-53.671566	-49.626995	0.1	8236984	1536.758992433548
41	-509.75	-509.75	3.659102	-49.613937	2.246503	26.652044	-53.500988	-49.614082	0.1	8437983	1574.4170429706573
42	-639.9682	-639.9682	-122.59244	-49.615376	2.2241986	24.238401	-53.08274	-49.61541	0.1	8638984	1612.053392648697
43	-599.3396	-599.3396	-211.48773	-49.61735	2.2204194	22.617952	-53.39551	-49.617203	0.5	8839982	1649.027000427246
44	-591.83295	-591.83295	-228.61351	-49.6285	2.1600792	24.78174	-54.19769	-49.62851	0.1	9040982	1686.31800198555
45	-464.0386	-464.0386	-201.76752	-49.609444	2.258082	37.833958	-54.22191	-49.60956	0.4	9242001	1723.78253698349
46	-650.59485	-650.59485	-146.65857	-49.60708	2.2649655	30.193943	-54.104923	-49.607204	0.2	9442998	1762.9034414291382
47	-556.6923	-556.6923	-33.163456	-49.596134	2.3472917	24.093426	-54.759747	-49.59618	0.0	9643983	1800.9587950706482
48	-576.95135	-576.95135	-134.64551	-49.614914	2.192729	20.178095	-54.305584	-49.614708	0.3	9844981	1839.1900289058685
49	-545.04065	-545.04065	-70.19427	-49.599983	2.3259537	33.456593	-54.30813	-49.600086	0.1	10046001	1878.2467041015625
50	-473.35532	-473.35532	-133.83261	-49.608734	2.3012822	33.260166	-54.33311	-49.60876	0.2	10246984	1916.7157876491547
51	-451.71222	-451.71222	-4.0804973	-49.60467	2.2984521	23.57772	-54.913532	-49.604786	0.2	10447984	1955.1570534706116
52	-572.47906	-572.47906	5.97875	-49.608364	2.265565	38.97875	-53.922485	-49.608234	0.2	10648994	1993.0087826251984
53	-519.78186	-519.78186	-157.37746	-49.606194	2.3101664	24.292349	-54.093056	-49.606068	0.0	10849984	2033.267629623413
54	-482.88074	-482.88074	-50.153763	-49.606434	2.2730567	27.383135	-54.479855	-49.606388	0.1	11051001	2071.2332048416138
55	-480.6158	-480.6158	7.68784	-49.59117	2.3672965	29.018957	-54.855556	-49.590973	0.2	11251983	2109.277496814728
56	-396.52692	-396.52692	-0.73191506	-49.581707	2.3825815	23.051775	-55.592182	-49.581738	0.1	11453001	2147.1963748931885
57	-383.04944	-383.04944	-8.110404	-49.571693	2.431833	28.030392	-55.415234	-49.571705	0.6	11653982	2186.93230676651
58	-553.0872	-553.0872	-2.196672	-49.581028	2.350472	22.324287	-54.848915	-49.581036	0.3	11854987	2226.7779483795166
59	-664.9747	-664.9747	-21.155016	-49.567646	2.4342132	23.827793	-55.338074	-49.567513	0.3	12056000	2264.7731161117554
60	-482.64453	-482.64453	0.9105389	-49.57955	2.3481562	43.129562	-54.94525	-49.57952	0.0	12256981	2303.9160363674164
61	-422.34824	-422.34824	-38.43841	-49.582558	2.3342385	22.299297	-55.619587	-49.582294	0.2	12457990	2342.616551399231
62	-458.88687	-458.88687	7.6428075	-49.56236	2.4588857	32.663597	-54.779778	-49.5623	0.0	12658986	2384.0784318447113
63	-506.1002	-506.1002	2.6624553	-49.550972	2.5075123	27.232426	-55.169865	-49.550938	0.2	12859982	2422.476010799408
64	-551.4077	-551.4077	-0.9558839	-49.54302	2.506508	31.08858	-56.399273	-49.542946	0.4	13060993	2460.7170736789703
65	-396.06122	-396.06122	7.456343	-49.541412	2.502872	22.569983	-58.19603	-49.54118	0.3	13261985	2498.6591300964355
